image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded,size
32,32,sobel_x,checkerboard,1.5,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,40.11589956283569,288.71196659022087,121.52360895359205,21.36173670451631,12.690019123467511,0.1186753993687422,1.0,1.0,4.5662058061905855,-0.000813923352025,1.0,0.0,0.5790835745784143,600,32x32
32,32,sobel_x,checkerboard,1.5,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,40.51496982574463,282.8261375800714,121.52347903393024,21.46530086428838,12.69000832908838,0.1186752724940725,1.0,1.0,4.59328947888239,0.0020702327768731,1.0,0.0,0.5703244400474637,600,32x32
32,32,sobel_x,checkerboard,1.5,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,39.50028896331787,283.3673194532479,121.52362717995074,21.4737632228319,12.690026426623518,0.1186754171679206,1.0,1.0,4.572737990704853,0.0041004978352318,1.0,0.0,0.5711445221896853,600,32x32
32,32,sobel_x,checkerboard,1.5,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,38.99430561065674,273.9903827053082,121.523681237732,20.77537876773625,12.689997892291546,0.1186754699587226,1.0,1.0,4.5777436814509285,0.0008208638528156,1.0,0.0,0.5564673473651175,600,32x32
32,32,sobel_x,checkerboard,1.5,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,39.0106246471405,289.28010254394246,121.52355912069704,21.57759692784469,12.690028472856037,0.1186753507038057,1.0,1.0,4.592505758233912,0.0002399509418765,1.0,0.0,0.5799104119086889,600,32x32
32,32,sobel_x,checkerboard,1.5,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,40.8266224861145,291.22303170115526,121.52360968088772,21.949259954248667,12.690021203514592,0.1186754000789919,1.0,1.0,4.5928765375132405,0.0035604326737207,1.0,0.0,0.5827129160388943,600,32x32
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,39.93347835540772,305.04604356903485,92.03928907416268,27.677153218763976,13.221374393773935,0.0898821182364869,1.0,1.0,4.576096515838618,0.0022508433927055,1.0,0.0,0.6982773879073987,600,32x32
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,40.08713912963867,315.9784185083976,92.03962001456584,27.96036813757832,13.221405658170964,0.0898824414204744,1.0,1.0,4.591612710336999,0.0020283744630014,1.0,0.0,0.7087154861745099,600,32x32
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,40.70059108734131,306.1114206930241,92.03942824206854,27.21831064897751,13.22138388213773,0.089882254142645,1.0,1.0,4.565871039680151,-0.0007781442746857,1.0,0.0,0.6993270357777083,600,32x32
32,32,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,38.22775912284851,298.6389567181625,92.03917636545744,27.794779325818247,13.221355845841115,0.089882008169392,1.0,1.0,4.592113524918743,0.0016926433485607,1.0,0.0,0.6918045208270718,600,32x32
