norm,activation,seed,epoch,train_acc,test_acc,epoch_time,active_frac,gate_mean,gate_median,gate_std,gate_q01,gate_q05,gate_q10,gate_q25,gate_q50,gate_q75,gate_q90,gate_q95,gate_q99
batchnorm,silu,2,6,0.7978766025641025,0.7858,18.298467874526978,0.9968917647058824,0.48770686984062195,0.48123157024383545,0.20415180921554565,0.03215790539979935,0.1421869397163391,0.2325582504272461,0.36284300684928894,0.48123157024383545,0.6026841998100281,0.7465291619300842,0.8536213040351868,1.0477066040039062
batchnorm,silu,2,7,0.8097155448717949,0.7878,18.56869411468506,0.9971952941176471,0.485045850276947,0.47966915369033813,0.1963488906621933,0.03525175154209137,0.15111663937568665,0.241810142993927,0.3699132800102234,0.47966915369033813,0.5912019610404968,0.729091227054596,0.8365688323974609,1.0400665998458862
batchnorm,silu,2,8,0.8207131410256411,0.8211,35.66500234603882,0.9972517647058824,0.483354777097702,0.4799001216888428,0.19134438037872314,0.03539744019508362,0.15572518110275269,0.24724481999874115,0.3739655613899231,0.4799001216888428,0.5843784213066101,0.7160996794700623,0.8232787847518921,1.0323679447174072
batchnorm,silu,2,9,0.8284855769230769,0.7927,18.441280603408813,0.9973294117647059,0.48211121559143066,0.47951528429985046,0.18733349442481995,0.03637018799781799,0.15958905220031738,0.25221776962280273,0.3782329559326172,0.47951528429985046,0.5780516266822815,0.7074894309043884,0.8141145706176758,1.0297956466674805
batchnorm,silu,2,10,0.8392227564102565,0.8344,18.432329893112183,0.9972941176470588,0.48066431283950806,0.4794643819332123,0.18382053077220917,0.0368909053504467,0.16150270402431488,0.25557956099510193,0.38191884756088257,0.4794643819332123,0.5717661380767822,0.6986696720123291,0.8045568466186523,1.0238245725631714
batchnorm,silu,2,11,0.8471554487179487,0.8382,18.465917110443115,0.9972647058823529,0.4793728291988373,0.4801742136478424,0.1807221621274948,0.03646353632211685,0.16140331327915192,0.25833073258399963,0.3844395875930786,0.4801742136478424,0.5673887729644775,0.6896862387657166,0.7946135401725769,1.020355463027954
batchnorm,silu,2,12,0.8569711538461539,0.849,18.46593737602234,0.9973223529411764,0.47903022170066833,0.4806261360645294,0.1793510764837265,0.0363084152340889,0.16248540580272675,0.2591721713542938,0.3866389989852905,0.4806261360645294,0.564886212348938,0.6856542825698853,0.7909156084060669,1.015725016593933
batchnorm,silu,2,13,0.8675280448717949,0.8423,18.566405773162842,0.9971952941176471,0.4786891043186188,0.4813954830169678,0.1777520477771759,0.035728905349969864,0.16235585510730743,0.26056331396102905,0.3891982436180115,0.4813954830169678,0.5622389316558838,0.682040274143219,0.7871631979942322,1.0147271156311035
batchnorm,silu,2,14,0.8716546474358975,0.8538,18.462857961654663,0.9972729411764706,0.4782521426677704,0.48158755898475647,0.17632533609867096,0.035663411021232605,0.16257444024085999,0.2623404860496521,0.3906344771385193,0.48158755898475647,0.5601640939712524,0.6779184937477112,0.7815777659416199,1.0119543075561523
batchnorm,silu,2,15,0.8823918269230769,0.8734,18.50605583190918,0.9973070588235294,0.4784473776817322,0.4823680818080902,0.17484670877456665,0.036493707448244095,0.1657872200012207,0.2643510699272156,0.3928050696849823,0.4823680818080902,0.5583246350288391,0.6749768853187561,0.779938280582428,1.0107985734939575
batchnorm,silu,2,16,0.8928886217948718,0.8787,18.421302556991577,0.9973811764705882,0.4782240092754364,0.4826016426086426,0.17357882857322693,0.03740428388118744,0.16593125462532043,0.2658891975879669,0.3941766023635864,0.4826016426086426,0.5567618012428284,0.6723553538322449,0.7760164737701416,1.00658118724823
batchnorm,silu,2,17,0.9027443910256411,0.8782,18.75865626335144,0.9973341176470588,0.4784274995326996,0.4832005500793457,0.17243404686450958,0.0379503034055233,0.169828861951828,0.26745322346687317,0.3955758213996887,0.4832005500793457,0.5558396577835083,0.6705032587051392,0.7743934392929077,1.0057871341705322
batchnorm,silu,2,18,0.9117788461538462,0.8884,18.61901044845581,0.9973447058823529,0.4779820144176483,0.4831373691558838,0.1710934042930603,0.03778284415602684,0.16943669319152832,0.26880696415901184,0.3968169689178467,0.4831373691558838,0.5547052621841431,0.667393147945404,0.7696943879127502,1.0016237497329712
batchnorm,silu,2,19,0.9213942307692308,0.8937,18.47148609161377,0.9973564705882353,0.4784637987613678,0.4840114116668701,0.1705400049686432,0.03785143420100212,0.17101074755191803,0.2698465585708618,0.39792418479919434,0.4840114116668701,0.5544363260269165,0.6668882369995117,0.7685096263885498,1.0003162622451782
batchnorm,silu,2,20,0.9311097756410256,0.8976,18.440306663513184,0.9974364705882353,0.4786100685596466,0.48382726311683655,0.17009417712688446,0.03844378516077995,0.17192383110523224,0.27154186367988586,0.39880597591400146,0.48382726311683655,0.5539330244064331,0.6660616397857666,0.7682099938392639,1.0006749629974365
batchnorm,silu,2,21,0.940264423076923,0.9056,18.626902103424072,0.9974223529411764,0.47882044315338135,0.4843207001686096,0.16959063708782196,0.039000045508146286,0.17221102118492126,0.27196070551872253,0.39950764179229736,0.4843207001686096,0.5540747046470642,0.6658656597137451,0.7663341760635376,0.9980695843696594
batchnorm,silu,2,22,0.9478365384615385,0.9131,18.471297025680542,0.9974776470588236,0.4785843789577484,0.4843226373195648,0.16894444823265076,0.03930449113249779,0.1737336963415146,0.2728952467441559,0.3996642529964447,0.4843226373195648,0.553050696849823,0.6645078063011169,0.7652111649513245,0.9965873956680298
batchnorm,silu,2,23,0.9538661858974359,0.9163,18.680230140686035,0.9975682352941176,0.4788094758987427,0.48454010486602783,0.16869503259658813,0.03966028243303299,0.1739976853132248,0.2733750641345978,0.39997294545173645,0.48454010486602783,0.5535016059875488,0.6649609208106995,0.7646386623382568,0.9943636059761047
batchnorm,silu,2,24,0.9584134615384615,0.9176,18.611400842666626,0.9974576470588236,0.478773295879364,0.48447108268737793,0.16911908984184265,0.03877662122249603,0.17352701723575592,0.27279868721961975,0.3999953866004944,0.48447108268737793,0.5533596277236938,0.6649640202522278,0.7659637928009033,0.9952796697616577
batchnorm,mish,0,0,0.36676682692307694,0.4222,18.675441026687622,0.9920576470588235,0.5950014591217041,0.6064941883087158,0.31184300780296326,0.012941518798470497,0.06824972480535507,0.12199966609477997,0.35676446557044983,0.6064941883087158,0.8495431542396545,1.030303716659546,1.0716919898986816,1.0878247022628784
batchnorm,mish,0,1,0.5456730769230769,0.5866,18.443788290023804,0.9920329411764706,0.5846941471099854,0.5908516645431519,0.31550124287605286,0.01264285296201706,0.06387144327163696,0.11676798015832901,0.33478713035583496,0.5908516645431519,0.8479793071746826,1.0284392833709717,1.0711324214935303,1.0877960920333862
batchnorm,mish,0,2,0.6549078525641026,0.6894,18.6560697555542,0.9929682352941176,0.5751680731773376,0.576911211013794,0.3024577796459198,0.014400984160602093,0.07087548077106476,0.13763341307640076,0.3422616124153137,0.576911211013794,0.8170203566551208,1.0058735609054565,1.0626224279403687,1.0873676538467407
batchnorm,mish,0,3,0.7151041666666667,0.7006,18.889588356018066,0.9937435294117647,0.5663926601409912,0.5665597915649414,0.28921279311180115,0.01592736877501011,0.07802722603082657,0.15501269698143005,0.35056912899017334,0.5665597915649414,0.7880861163139343,0.9754258394241333,1.0484619140625,1.0865570306777954
batchnorm,mish,0,4,0.7597956730769231,0.7314,18.440972805023193,0.9947,0.557708740234375,0.5566939115524292,0.2715800702571869,0.018824441358447075,0.09122505784034729,0.17974025011062622,0.36387476325035095,0.5566939115524292,0.7540520429611206,0.9349551200866699,1.02594792842865,1.084985375404358
batchnorm,mish,0,5,0.7834935897435897,0.782,18.514850854873657,0.9955552941176471,0.5524231195449829,0.5528129935264587,0.25677961111068726,0.02199060097336769,0.10247901827096939,0.19992010295391083,0.37622085213661194,0.5528129935264587,0.7286906838417053,0.9020292162895203,1.002344012260437,1.0828523635864258
batchnorm,mish,0,6,0.7977363782051282,0.7934,18.678436994552612,0.9958988235294117,0.548145055770874,0.549521803855896,0.24553222954273224,0.024549562484025955,0.11052364110946655,0.21521808207035065,0.38569509983062744,0.549521803855896,0.7098430395126343,0.8764661550521851,0.9820166230201721,1.0802006721496582
batchnorm,mish,0,7,0.811738782051282,0.7938,18.5179181098938,0.9960823529411764,0.5444158315658569,0.5487486124038696,0.23753640055656433,0.02517671324312687,0.11201213300228119,0.22289294004440308,0.3923450708389282,0.5487486124038696,0.6955134272575378,0.8548768162727356,0.9622059464454651,1.077872633934021
batchnorm,mish,0,8,0.8233173076923077,0.8061,18.53996229171753,0.9961117647058824,0.542822539806366,0.5486165285110474,0.23186787962913513,0.026086529716849327,0.11636482924222946,0.2287701666355133,0.39852175116539,0.5486165285110474,0.6860629916191101,0.8414595127105713,0.950771689414978,1.0757609605789185
batchnorm,mish,0,9,0.8322115384615385,0.8091,18.50601577758789,0.9962117647058824,0.5410939455032349,0.5494785308837891,0.22766658663749695,0.025955520570278168,0.11699002236127853,0.23265576362609863,0.4029635787010193,0.5494785308837891,0.6784332990646362,0.8295342326164246,0.939925491809845,1.0740591287612915
batchnorm,mish,0,10,0.8436498397435898,0.8232,18.55581831932068,0.9961023529411764,0.5396776795387268,0.5505285263061523,0.22414903342723846,0.02570703625679016,0.11568939685821533,0.23471656441688538,0.4072292447090149,0.5505285263061523,0.6713917255401611,0.8190699815750122,0.9306714534759521,1.0730781555175781
batchnorm,mish,0,11,0.8521233974358975,0.8399,18.451371908187866,0.996164705882353,0.5380606651306152,0.551105260848999,0.22148765623569489,0.02575588785111904,0.11468272656202316,0.23479968309402466,0.410177081823349,0.551105260848999,0.665027379989624,0.8102685809135437,0.9242151379585266,1.0711528062820435
batchnorm,mish,0,12,0.8637419871794871,0.8498,18.496794939041138,0.9960917647058823,0.5378512740135193,0.552331268787384,0.21973305940628052,0.02565242163836956,0.11548108607530594,0.23721611499786377,0.41215765476226807,0.552331268787384,0.6620648503303528,0.8056737780570984,0.9187332391738892,1.0702053308486938
batchnorm,mish,0,13,0.8702323717948718,0.8531,18.465941429138184,0.9961658823529411,0.5374269485473633,0.5534907579421997,0.2177329659461975,0.025588013231754303,0.11592613905668259,0.23824286460876465,0.41467052698135376,0.5534907579421997,0.6595696210861206,0.7996960282325745,0.9122539758682251,1.0682294368743896
batchnorm,mish,0,14,0.8788862179487179,0.8613,18.570396661758423,0.9962541176470588,0.536940336227417,0.5543227195739746,0.21544858813285828,0.026042738929390907,0.11861954629421234,0.2402602732181549,0.41714397072792053,0.5543227195739746,0.6559884548187256,0.7934846878051758,0.9061554074287415,1.067748785018921
batchnorm,mish,0,15,0.88671875,0.8804,18.602064609527588,0.9962788235294118,0.5365651249885559,0.5553349256515503,0.21432070434093475,0.02603856660425663,0.11866755783557892,0.24143287539482117,0.4182083308696747,0.5553349256515503,0.6540571451187134,0.7898801565170288,0.9032023549079895,1.0669156312942505
batchnorm,mish,0,16,0.8980168269230769,0.878,18.476361751556396,0.9961117647058824,0.5369414687156677,0.5566260814666748,0.21294666826725006,0.026033902540802956,0.11976733803749084,0.242545023560524,0.42105984687805176,0.5566260814666748,0.6531939506530762,0.7871606349945068,0.8984057903289795,1.064329743385315
batchnorm,mish,0,17,0.9078125,0.89,18.49872088432312,0.9962105882352941,0.5368413925170898,0.5572308301925659,0.21153822541236877,0.026731355115771294,0.1216173842549324,0.24433834850788116,0.42243486642837524,0.5572308301925659,0.6516062021255493,0.7837903499603271,0.8944505453109741,1.0635372400283813
batchnorm,mish,0,18,0.9165064102564102,0.894,18.605002880096436,0.9963658823529412,0.5374869108200073,0.5582222938537598,0.21058179438114166,0.026770547032356262,0.12376002967357635,0.24658282101154327,0.42469993233680725,0.5582222938537598,0.6505870819091797,0.7825666666030884,0.8935214877128601,1.0632424354553223
batchnorm,mish,0,19,0.9262219551282052,0.9019,18.606805562973022,0.9962023529411764,0.5371933579444885,0.5586801171302795,0.20877863466739655,0.026747724041342735,0.1261593997478485,0.2486288845539093,0.426039457321167,0.5586801171302795,0.649254560470581,0.7775158286094666,0.8881117701530457,1.061354637145996
batchnorm,mish,0,20,0.9355769230769231,0.9109,18.51970338821411,0.996304705882353,0.537881076335907,0.5593972206115723,0.20848636329174042,0.02756580151617527,0.1285228729248047,0.25057098269462585,0.4269157648086548,0.5593972206115723,0.6491239070892334,0.7784577012062073,0.8890037536621094,1.0603969097137451
batchnorm,mish,0,21,0.9438501602564102,0.9152,18.55659532546997,0.9964741176470588,0.5378605723381042,0.5598123073577881,0.20792078971862793,0.027782762423157692,0.12784716486930847,0.25034138560295105,0.4281357228755951,0.5598123073577881,0.6491370797157288,0.7771619558334351,0.8856706023216248,1.0592666864395142
batchnorm,mish,0,22,0.9524038461538461,0.9186,18.54860520362854,0.9964258823529412,0.5383588075637817,0.5600636005401611,0.20739181339740753,0.028072388842701912,0.1300499588251114,0.2525455951690674,0.4290769100189209,0.5600636005401611,0.6488122940063477,0.7775360345840454,0.8861439824104309,1.0591963529586792
batchnorm,mish,0,23,0.9581931089743589,0.9212,18.4552640914917,0.9965282352941176,0.5383654832839966,0.5601205229759216,0.20713771879673004,0.0281076543033123,0.1302575170993805,0.25296494364738464,0.4292071461677551,0.5601205229759216,0.648777961730957,0.7768685817718506,0.8856252431869507,1.0587409734725952
batchnorm,mish,0,24,0.9607171474358974,0.9224,18.45795249938965,0.9964435294117647,0.5384985208511353,0.5600277185440063,0.20715908706188202,0.028124919161200523,0.13167214393615723,0.2534477114677429,0.42917346954345703,0.5600277185440063,0.6489701271057129,0.7772359848022461,0.8853462934494019,1.0591033697128296
batchnorm,mish,1,0,0.34110576923076924,0.4341,18.516862630844116,0.9912235294117647,0.5938916206359863,0.6053639650344849,0.32381442189216614,0.011469041928648949,0.059339966624975204,0.10844142735004425,0.3374437093734741,0.6053639650344849,0.8708932399749756,1.0412817001342773,1.0757536888122559,1.0879701375961304
batchnorm,mish,1,1,0.5308894230769231,0.5808,18.535094261169434,0.9919517647058823,0.5845935940742493,0.5927060842514038,0.3173483610153198,0.012538653798401356,0.061462048441171646,0.11205701529979706,0.33175012469291687,0.5927060842514038,0.8510369062423706,1.027869701385498,1.070773720741272,1.0877379179000854
batchnorm,mish,1,2,0.6271634615384616,0.6535,18.56144618988037,0.9930305882352941,0.5767457485198975,0.5811331272125244,0.3030755817890167,0.014401855878531933,0.0709933415055275,0.13586881756782532,0.34207871556282043,0.5811331272125244,0.8206238746643066,1.0041683912277222,1.0615633726119995,1.087302327156067
batchnorm,mish,1,3,0.6852163461538462,0.6574,18.4883234500885,0.9939223529411765,0.5681309700012207,0.569480299949646,0.28673699498176575,0.016560494899749756,0.0816921517252922,0.16292865574359894,0.35377824306488037,0.569480299949646,0.7878726124763489,0.9705609083175659,1.0462219715118408,1.0864613056182861
batchnorm,mish,1,4,0.7358373397435898,0.7306,18.622163772583008,0.9950752941176471,0.560763955116272,0.5606949925422668,0.26892438530921936,0.020590439438819885,0.09649822860956192,0.18870681524276733,0.36952370405197144,0.5606949925422668,0.7540096640586853,0.9339458346366882,1.0237230062484741,1.0848393440246582
batchnorm,mish,1,5,0.7680288461538461,0.7667,21.057345390319824,0.9957741176470588,0.5553914904594421,0.5548394918441772,0.254437655210495,0.023876914754509926,0.10840242356061935,0.20956270396709442,0.3817964196205139,0.5548394918441772,0.7290151715278625,0.9031965732574463,1.0025827884674072,1.0826127529144287
batchnorm,mish,1,6,0.7893028846153847,0.7496,18.547832489013672,0.9962705882352941,0.5509396195411682,0.5513073205947876,0.24330933392047882,0.026844143867492676,0.11575187742710114,0.22374296188354492,0.39105212688446045,0.5513073205947876,0.7096320986747742,0.8774943351745605,0.9825518727302551,1.079943299293518
batchnorm,mish,1,7,0.8061698717948718,0.7949,18.462464809417725,0.9963482352941176,0.5475459694862366,0.5503872632980347,0.23424340784549713,0.027751319110393524,0.12413560599088669,0.23404309153556824,0.39919862151145935,0.5503872632980347,0.6946272253990173,0.855216920375824,0.9618366956710815,1.0769544839859009
batchnorm,mish,1,8,0.8209935897435897,0.8045,18.62783193588257,0.9965611764705883,0.5462806224822998,0.5504759550094604,0.2285039722919464,0.029170868918299675,0.1310669183731079,0.24114838242530823,0.4050951302051544,0.5504759550094604,0.6857136487960815,0.8424561619758606,0.9508143067359924,1.0748047828674316
batchnorm,mish,1,9,0.8281450320512821,0.8368,18.512301683425903,0.9965623529411765,0.5442926287651062,0.5509685277938843,0.22227366268634796,0.029437502846121788,0.13413599133491516,0.24780021607875824,0.4117911756038666,0.5509685277938843,0.6761215925216675,0.8251668810844421,0.9345284700393677,1.0721919536590576
batchnorm,mish,1,10,0.8415064102564103,0.8297,18.54059410095215,0.99662,0.5432231426239014,0.5523111820220947,0.21945293247699738,0.029246192425489426,0.1349380612373352,0.24869215488433838,0.41501110792160034,0.5523111820220947,0.6701055765151978,0.8168177604675293,0.9277428388595581,1.0711685419082642
batchnorm,mish,1,11,0.8482171474358975,0.826,18.57792329788208,0.9966341176470588,0.5431199073791504,0.554185152053833,0.2173357903957367,0.029469087719917297,0.1350088119506836,0.2503261864185333,0.41868019104003906,0.554185152053833,0.6663369536399841,0.8111350536346436,0.9222331047058105,1.0701192617416382
batchnorm,mish,1,12,0.8580929487179487,0.8429,18.51295804977417,0.9967023529411765,0.542311429977417,0.555062472820282,0.21507765352725983,0.02968563698232174,0.13569381833076477,0.25220784544944763,0.42110320925712585,0.555062472820282,0.6627019643783569,0.8050287365913391,0.9159019589424133,1.067832112312317
batchnorm,mish,1,13,0.8655849358974359,0.8579,18.50664448738098,0.996575294117647,0.5416431427001953,0.5564106702804565,0.21209825575351715,0.029488326981663704,0.13691167533397675,0.2546350657939911,0.42412471771240234,0.5564106702804565,0.6585133671760559,0.7958173155784607,0.9066370129585266,1.0661920309066772
batchnorm,mish,1,14,0.8763020833333334,0.8633,18.4491183757782,0.9966988235294117,0.5411310195922852,0.5574735403060913,0.210846945643425,0.02993028238415718,0.13649751245975494,0.25495418906211853,0.42573440074920654,0.5574735403060913,0.656011700630188,0.7920074462890625,0.9029164910316467,1.0650581121444702
batchnorm,mish,1,15,0.8840945512820513,0.8522,18.5146541595459,0.9968094117647058,0.5408390164375305,0.5578285455703735,0.20938228070735931,0.030572770163416862,0.13854406774044037,0.2567446231842041,0.42710721492767334,0.5578285455703735,0.6537357568740845,0.788398802280426,0.8990603089332581,1.0643343925476074
batchnorm,mish,1,16,0.8946113782051283,0.8717,18.595301151275635,0.9967317647058823,0.541101336479187,0.5591843724250793,0.20788663625717163,0.030596362426877022,0.1401575654745102,0.2593359649181366,0.42917561531066895,0.5591843724250793,0.6524448394775391,0.784294605255127,0.8952869772911072,1.0636522769927979
batchnorm,mish,1,17,0.9025040064102564,0.879,18.53060007095337,0.9968211764705882,0.5412168502807617,0.5598788261413574,0.20706970989704132,0.030658483505249023,0.1420620232820511,0.259777307510376,0.43075311183929443,0.5598788261413574,0.6518460512161255,0.7826010584831238,0.8930796384811401,1.0624115467071533
batchnorm,mish,1,18,0.9144831730769231,0.8884,18.494099617004395,0.9968105882352941,0.5415934920310974,0.5609292387962341,0.2058803290128708,0.031261295080184937,0.14410081505775452,0.26147982478141785,0.43239250779151917,0.5609292387962341,0.6507933735847473,0.7804275155067444,0.8903127312660217,1.061219334602356
batchnorm,mish,1,19,0.9233573717948718,0.8904,18.500464916229248,0.9968717647058823,0.5419475436210632,0.5615316033363342,0.20485159754753113,0.031212761998176575,0.14588141441345215,0.2637098729610443,0.43411585688591003,0.5615316033363342,0.6501641869544983,0.7786913514137268,0.887708842754364,1.0605494976043701
batchnorm,mish,1,20,0.9319911858974359,0.8994,18.46283459663391,0.9968682352941176,0.542144238948822,0.5620552897453308,0.20388217270374298,0.03137550130486488,0.1478506475687027,0.2653341293334961,0.43513092398643494,0.5620552897453308,0.6496365070343018,0.7766339778900146,0.885202169418335,1.0589414834976196
batchnorm,mish,1,21,0.9416666666666667,0.908,18.489280939102173,0.9970588235294118,0.5426446199417114,0.5623767375946045,0.20342768728733063,0.032193638384342194,0.14982803165912628,0.26645907759666443,0.43605783581733704,0.5623767375946045,0.6494432687759399,0.7772928476333618,0.8849771022796631,1.0588726997375488
batchnorm,mish,1,22,0.9497395833333333,0.9125,18.467347383499146,0.9969435294117647,0.5430108308792114,0.5629421472549438,0.20296801626682281,0.032907161861658096,0.1513393521308899,0.26735422015190125,0.4370781481266022,0.5629421472549438,0.6496113538742065,0.7763505578041077,0.8841384649276733,1.0594699382781982
batchnorm,mish,1,23,0.955088141025641,0.9162,18.757563591003418,0.9969858823529412,0.5428579449653625,0.5627704858779907,0.20310969650745392,0.03273051604628563,0.15036773681640625,0.26718971133232117,0.4370153248310089,0.5627704858779907,0.6494268178939819,0.7760300636291504,0.8845450282096863,1.059535026550293
batchnorm,mish,1,24,0.9578725961538461,0.915,18.506091356277466,0.9969317647058824,0.5429138541221619,0.56293123960495,0.20274552702903748,0.03249680995941162,0.15136681497097015,0.2677307724952698,0.437324196100235,0.56293123960495,0.649118185043335,0.7754666805267334,0.883221447467804,1.0589591264724731
batchnorm,mish,2,0,0.34372996794871796,0.4487,18.511056423187256,0.9926094117647059,0.5893756747245789,0.5903929471969604,0.3111398220062256,0.01393769308924675,0.07055839151144028,0.133796826004982,0.349747896194458,0.5903929471969604,0.8455869555473328,1.0317977666854858,1.0730148553848267,1.0878740549087524
batchnorm,mish,2,1,0.4906650641025641,0.5614,18.519055604934692,0.9933094117647059,0.5865132808685303,0.590011477470398,0.31087198853492737,0.014742013067007065,0.07091208547353745,0.13260900974273682,0.342509001493454,0.590011477470398,0.8448618054389954,1.025638461112976,1.0700201988220215,1.0877050161361694
batchnorm,mish,2,2,0.6136818910256411,0.6558,18.46698021888733,0.9937752941176471,0.5808936953544617,0.5831648707389832,0.2994799315929413,0.016058744862675667,0.07804957032203674,0.15195688605308533,0.351565420627594,0.5831648707389832,0.8196852207183838,1.0066365003585815,1.063183069229126,1.0873596668243408
batchnorm,mish,2,3,0.6873197115384615,0.6899,18.48207926750183,0.9948011764705882,0.575158953666687,0.5745149850845337,0.2839403748512268,0.019046245142817497,0.09028735756874084,0.17920488119125366,0.36532342433929443,0.5745149850845337,0.7914415597915649,0.976676344871521,1.0491859912872314,1.0866761207580566
batchnorm,mish,2,4,0.7327123397435897,0.7141,18.495056867599487,0.9954058823529411,0.5668610334396362,0.5657163858413696,0.26682135462760925,0.021955033764243126,0.10306450724601746,0.20090925693511963,0.3788919448852539,0.5657163858413696,0.7586344480514526,0.9381290674209595,1.025832176208496,1.0849286317825317
batchnorm,mish,2,5,0.7692908653846153,0.7515,18.480373859405518,0.99616,0.5613915920257568,0.5597085952758789,0.251593679189682,0.025426775217056274,0.11291290819644928,0.22272197902202606,0.3924238085746765,0.5597085952758789,0.7324761748313904,0.9055807590484619,1.0039833784103394,1.08285653591156
batchnorm,mish,2,6,0.7897035256410256,0.7663,18.471410751342773,0.9964235294117647,0.5577898025512695,0.5580207705497742,0.24051038920879364,0.028064560145139694,0.1267576664686203,0.23696552217006683,0.40235424041748047,0.5580207705497742,0.7139111757278442,0.8798454403877258,0.9840459823608398,1.0801833868026733
batchnorm,mish,2,7,0.803886217948718,0.7945,18.5039279460907,0.9966835294117647,0.5539101958274841,0.5562182664871216,0.23204533755779266,0.029534798115491867,0.13356555998325348,0.2456991970539093,0.409069299697876,0.5562182664871216,0.699097752571106,0.8587532043457031,0.9647563695907593,1.0772157907485962
batchnorm,mish,2,8,0.8166866987179487,0.8294,18.538332223892212,0.99666,0.5521891117095947,0.5565796494483948,0.2261606752872467,0.0298862773925066,0.13707198202610016,0.25240808725357056,0.4160640835762024,0.5565796494483948,0.6885467767715454,0.8436456322669983,0.9527450799942017,1.0754233598709106
batchnorm,mish,2,9,0.8256209935897436,0.8176,18.498074054718018,0.996835294117647,0.5507248640060425,0.5566718578338623,0.2220112383365631,0.030806856229901314,0.140121728181839,0.25570645928382874,0.4209270179271698,0.5566718578338623,0.6809226274490356,0.8326143026351929,0.9441482424736023,1.074372410774231
batchnorm,mish,2,10,0.8380608974358974,0.8248,18.49665355682373,0.9966847058823529,0.5496302247047424,0.5577951669692993,0.21832694113254547,0.030372824519872665,0.14168767631053925,0.25915804505348206,0.42529621720314026,0.5577951669692993,0.6746377348899841,0.8220523595809937,0.934898853302002,1.0726063251495361
batchnorm,mish,2,11,0.8469350961538461,0.8373,18.44577431678772,0.9967729411764706,0.5476635098457336,0.5589466094970703,0.21559028327465057,0.03016621619462967,0.1389385461807251,0.25922852754592896,0.4276675283908844,0.5589466094970703,0.668084979057312,0.8116618990898132,0.925544261932373,1.0708162784576416
batchnorm,mish,2,12,0.8556690705128205,0.8428,18.50364112854004,0.9967035294117647,0.5472514629364014,0.5597425699234009,0.21340873837471008,0.02970249578356743,0.13916638493537903,0.2607651352882385,0.43112054467201233,0.5597425699234009,0.6648175120353699,0.8056719899177551,0.9195713996887207,1.0690635442733765
batchnorm,mish,2,13,0.8657451923076923,0.8404,18.49731731414795,0.9966658823529412,0.5457867980003357,0.5603941679000854,0.21117454767227173,0.029834795743227005,0.13840217888355255,0.2609953284263611,0.433107852935791,0.5603941679000854,0.659964382648468,0.7983428835868835,0.9116019010543823,1.0672556161880493
batchnorm,mish,2,14,0.8748597756410257,0.8558,18.47881579399109,0.9966988235294117,0.5465312004089355,0.5621638298034668,0.2096996158361435,0.03009171411395073,0.1402151882648468,0.2632371783256531,0.4366813004016876,0.5621638298034668,0.658419132232666,0.7949411869049072,0.9090443253517151,1.0669976472854614
batchnorm,mish,2,15,0.883954326923077,0.8684,18.477499961853027,0.9966988235294117,0.5463871955871582,0.5633211135864258,0.20863205194473267,0.029465045779943466,0.13987195491790771,0.26393210887908936,0.43860167264938354,0.5633211135864258,0.6566368341445923,0.7909703254699707,0.9052282571792603,1.067223072052002
batchnorm,mish,2,16,0.8947716346153847,0.8801,18.48612880706787,0.99664,0.5465345978736877,0.5638871192932129,0.20731128752231598,0.029490729793906212,0.14170792698860168,0.2661169171333313,0.4404253363609314,0.5638871192932129,0.6548453569412231,0.7882116436958313,0.9034514427185059,1.0653626918792725
batchnorm,mish,2,17,0.9029447115384616,0.8804,18.49172616004944,0.9966705882352941,0.5468159317970276,0.5654311180114746,0.20593881607055664,0.030523011460900307,0.14396536350250244,0.2680836021900177,0.4420664608478546,0.5654311180114746,0.6535789966583252,0.7854906320571899,0.8994860649108887,1.0641963481903076
batchnorm,mish,2,18,0.9122996794871795,0.8871,18.479981660842896,0.9967670588235295,0.5471048355102539,0.5660572052001953,0.2055123746395111,0.0305166058242321,0.14387421309947968,0.26822328567504883,0.4435638189315796,0.5660572052001953,0.6533993482589722,0.7841322422027588,0.8977359533309937,1.064195990562439
batchnorm,mish,2,19,0.921494391025641,0.8947,18.482256650924683,0.9967423529411765,0.5473951697349548,0.5664191246032715,0.20442011952400208,0.030743036419153214,0.1466260403394699,0.271305114030838,0.44473323225975037,0.5664191246032715,0.6525673866271973,0.7830609679222107,0.8959122896194458,1.0629745721817017
batchnorm,mish,2,20,0.9319711538461538,0.9018,18.495384454727173,0.9967423529411765,0.5470400452613831,0.566192626953125,0.20369963347911835,0.030527547001838684,0.1482032984495163,0.2712673842906952,0.44580864906311035,0.566192626953125,0.6514957547187805,0.7805580496788025,0.8938560485839844,1.0626744031906128
batchnorm,mish,2,21,0.9415264423076923,0.9064,18.470934629440308,0.9969011764705883,0.5479153394699097,0.5673848986625671,0.20284506678581238,0.03189581260085106,0.15051840245723724,0.27353012561798096,0.4471711814403534,0.5673848986625671,0.6520051956176758,0.779812753200531,0.8917514085769653,1.0620038509368896
batchnorm,mish,2,22,0.9486578525641025,0.9142,18.512118816375732,0.9968517647058823,0.5481831431388855,0.5677188634872437,0.20243142545223236,0.03193686529994011,0.15028487145900726,0.27479153871536255,0.44803839921951294,0.5677188634872437,0.6514447331428528,0.7797613739967346,0.8919976949691772,1.060902714729309
