image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded,scipy_message,scipy_success,scipy_nit
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,57.91962504386902,1784.9692671541463,0.250487318725407,151.60370775074827,0.21953201058238553,6.115413054819507e-05,1.0,1.0,4.453602279739187,0.0037192016485845924,0.781494140625,0.015380859375,0.9998596685537758,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,57.99496674537659,1777.6863230659305,0.24979544014479918,158.05519011090044,0.2191448413398069,6.098521487910136e-05,1.0,1.0,4.4633224259440585,0.006950788434709021,0.76904296875,0.014404296875,0.9998594828362554,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,56.849480390548706,1738.0455659435245,0.25025699536041246,164.3673940490208,0.22018627337298385,6.10978992579132e-05,1.0,1.0,4.453198183933013,0.0030233159399555556,0.777587890625,0.010986328125,0.9998560124082682,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,56.74269223213196,1736.3588797464731,0.2480087018022212,158.16309798612204,0.21720856719073042,6.054899946343291e-05,1.0,1.0,4.472128224223014,0.009666514166430306,0.772216796875,0.01513671875,0.9998571673720824,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,54.87233114242554,1743.4840253627185,0.2485664742599816,149.12347124135044,0.2178400708074964,6.068517437987832e-05,1.0,1.0,4.473815232669665,0.00846714259327103,0.772705078125,0.013916015625,0.9998574311719269,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,55.59550476074219,1717.0725271047295,0.250114171071626,152.5445910232701,0.2184828194035873,6.106303004678369e-05,1.0,1.0,4.462115634506054,0.00495948130158614,0.77490234375,0.011962890625,0.9998543368628154,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,55.29267883300781,1771.4078721779338,0.24948446683122866,158.6678190697931,0.2184414799836604,6.0909293659967934e-05,1.0,1.0,4.450820151051628,0.003949615410369945,0.768798828125,0.011474609375,0.9998591603488108,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,57.05778169631958,1746.7855787410963,0.24827550542997215,161.7552123478546,0.21805275670217525,6.0614137067864294e-05,1.0,1.0,4.462283804050131,0.004932842092848174,0.76953125,0.0078125,0.9998578672113787,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,lbfgsb,random,0,75.57367181777954,1784.9692671541463,0.2126347545258948,151.60370775074827,0.2043936931528979,5.191278186667354e-05,1.0,1.0,4.5385081155935385,0.0025651026964014943,1.0,0.0,0.9998808748372094,600,STOP: TOTAL NO. of ITERATIONS REACHED LIMIT,False,600.0
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,lbfgsb,random,1,76.93166065216064,1777.6863230659305,0.2126331904861412,158.05519011090044,0.20439660019453795,5.191240002103057e-05,1.0,1.0,4.5405696465810275,0.002555491893145075,1.0,0.0,0.999880387677102,600,STOP: TOTAL NO. of ITERATIONS REACHED LIMIT,False,600.0
