image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded
64,64,identity_like,checkerboard,1.5,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,48.884679079055786,1055.0870729055437,421.58615372920025,23.280810676929974,13.421828225632305,0.10292630706279303,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.600425249673263,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,48.81680226325989,1119.1548735072115,296.2615833743903,30.837123129436556,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.7352809781849364,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,48.25015163421631,1096.4453671565448,296.2615833743903,30.558083682335248,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.7297981347281377,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,48.456260204315186,1094.9516661710027,296.2615833743903,30.525102548860502,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.7294295332593046,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,49.190799713134766,1108.769719678501,296.2615833743903,30.66931197374522,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.7328015203551064,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,49.29075884819031,1100.984683414979,296.2615833743903,30.57429600207685,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.7309121663205513,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,49.14164352416992,1103.3148794600406,296.2615833743903,30.618022854322717,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.7314804786106212,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,49.416224002838135,1093.2617774281475,296.2615833743903,30.562395370733256,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.729011304070894,600
64,64,identity_like,checkerboard,2.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,46.97688913345337,1082.7602651203981,296.2615833743903,30.400367209513913,13.536535752772302,0.07232948812851325,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.7263830296344987,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,50.15895366668701,1205.334477252562,136.31107783075225,43.785140533704556,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8869101644371282,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,49.40132141113281,1173.86309748117,136.31107783075225,43.347033958729824,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8838782153359762,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,48.87728691101074,1172.4061669935436,136.31107783075225,43.29281700066019,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8837339126419803,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,48.1475465297699,1192.3299146070271,136.31107783075225,43.50270933004686,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8856767106479264,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,48.612443923950195,1180.7825791006067,136.31107783075225,43.344206661850016,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8845586984061202,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,48.49760818481445,1183.7377678664825,136.31107783075225,43.42865093119747,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8848468963895327,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,49.64330172538757,1168.5974632738264,136.31107783075225,43.392091137398346,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8833549771288424,600
64,64,identity_like,checkerboard,3.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,48.75691318511963,1153.9600176766248,136.31107783075225,43.07319179792054,10.447917942831417,0.0332790717360235,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.8818753893179071,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,48.86263155937195,1387.1970841084494,23.570282398250548,62.81559572135976,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9830086995797002,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,47.73986864089966,1343.7680107177794,23.570282398250548,62.27305384060333,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9824595598271011,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,48.71553993225098,1343.774345627287,23.570282398250548,62.17765837597377,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9824596425173991,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,49.14754915237427,1372.4909097174877,23.570282398250548,62.32982528485697,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9828266386091385,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,49.598631381988525,1354.3564783182965,23.570282398250548,62.25218521625369,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9825966923955517,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,49.077040910720825,1357.7086034824592,23.570282398250548,62.41063273922258,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9826396604265496,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,48.12699842453003,1335.3362572867684,23.570282398250548,62.49382475833576,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9823488037042127,600
64,64,identity_like,checkerboard,5.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,49.256102323532104,1314.3553453910956,23.570282398250548,61.78526648115951,3.4034818238957056,0.005754463476135388,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9820670395712225,600
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,48.813090562820435,1536.476147960635,3.5193113461586343,75.84702767694561,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9977094917152929,600
