arch,seed,layer_idx,n_layers,layer_name,active_frac,gate_mean,grad_norm,grad_sparsity,grad_entropy,effective_rank,stable_rank
resnet50,2,8,17,layer3.0.relu,0.49893951416015625,0.49893951416015625,1.5951502323150635,0.064361572265625,11.447944641113281,7.559409141540527,2.3295981884002686
resnet50,2,9,17,layer3.1.relu,0.498992919921875,0.498992919921875,1.0837255716323853,0.042816162109375,10.096894264221191,7.3173604011535645,1.9348782300949097
resnet50,2,10,17,layer3.2.relu,0.4991455078125,0.4991455078125,0.7658550143241882,0.05126953125,10.098124504089355,7.199403285980225,1.8032264709472656
resnet50,2,11,17,layer3.3.relu,0.496246337890625,0.496246337890625,0.5606743097305298,0.041259765625,10.094080924987793,7.139355182647705,1.7419432401657104
resnet50,2,12,17,layer3.4.relu,0.499359130859375,0.499359130859375,0.4283312261104584,0.0419921875,10.096866607666016,7.043971538543701,1.6756471395492554
resnet50,2,13,17,layer3.5.relu,0.499481201171875,0.499481201171875,0.34673506021499634,0.037750244140625,10.099054336547852,6.983025074005127,1.6298065185546875
resnet50,2,14,17,layer4.0.relu,0.4988861083984375,0.4988861083984375,0.3515360653400421,0.048370361328125,10.778624534606934,7.539401531219482,2.3174221515655518
resnet50,2,15,17,layer4.1.relu,0.5028076171875,0.5028076171875,0.2370063215494156,0.0330810546875,9.417736053466797,7.275424957275391,1.892046332359314
resnet50,2,16,17,layer4.2.relu,0.49652099609375,0.49652099609375,0.164397731423378,0.0335693359375,9.422260284423828,7.210130214691162,1.8253443241119385
vgg11,0,0,10,features.1,0.9351615905761719,0.9351615905761719,0.08105874806642532,0.762505054473877,,7.63399600982666,2.5256688594818115
vgg11,0,1,10,features.4,0.7181968688964844,0.7181968688964844,0.09692858159542084,0.762054443359375,,5.9315266609191895,1.2425286769866943
vgg11,0,2,10,features.7,0.4944114685058594,0.4944114685058594,0.14049720764160156,0.05377388000488281,12.853355407714844,4.575922012329102,1.0828726291656494
vgg11,0,3,10,features.9,0.6474456787109375,0.6474456787109375,0.12716180086135864,0.7616004943847656,,4.526209354400635,1.0795447826385498
vgg11,0,4,10,features.12,0.5023155212402344,0.5023155212402344,0.18839800357818604,0.046474456787109375,12.1707763671875,3.678143262863159,1.0385781526565552
