arch,dataset,seed,epoch,test_loss,test_acc,lr,epoch_time,mean_active_frac,min_active_frac,mean_effective_rank,mean_stable_rank,n_layers_measured,n_layers_total
vgg11,cifar10,0,16,0.4225698424339294,0.8589,0.02320866025105016,13.379056453704834,0.45330577426486546,0.12646484375,44.559252950880264,3.660766945944892,9,9
vgg11,cifar10,0,17,0.4023434248924255,0.8664,0.018128800512565515,13.375828266143799,0.4550748070081075,0.128173828125,44.79927847120497,3.874308639102512,9,9
vgg11,cifar10,0,18,0.4049729650020599,0.8683,0.013551568628929436,13.461907148361206,0.45234086447291905,0.13002869486808777,44.99748865763346,3.9523135821024575,9,9
vgg11,cifar10,0,19,0.35947306146621705,0.8879,0.009549150281252635,13.386807918548584,0.45272427300612134,0.13161589205265045,45.100409507751465,3.8414083586798773,9,9
vgg11,cifar10,0,20,0.3343730507850647,0.8964,0.006184665997806822,13.350009441375732,0.45319705539279515,0.13390731811523438,45.079470528496635,3.953648646672567,9,9
vgg11,cifar10,0,21,0.33463115248680114,0.8983,0.003511175705587433,13.337632179260254,0.4537992676099141,0.13435477018356323,45.223482343885635,3.9369667371114097,9,9
vgg11,cifar10,0,22,0.3178159123420715,0.9045,0.001570841943568452,13.476206541061401,0.45332278807957965,0.13525891304016113,45.209189309014214,4.020770364337498,9,9
vgg11,cifar10,0,23,0.3072346634864807,0.9072,0.00039426493427611184,13.358912944793701,0.4537217832273907,0.1353282481431961,45.56851323445638,3.9832311471303306,9,9
vgg11,cifar10,0,24,0.3079636102676392,0.9103,0.0,13.36613941192627,0.4538447856903076,0.13573086261749268,45.494727770487465,4.003938383526272,9,9
vgg11,cifar10,1,0,1.6030020215988159,0.4252,0.0996057350657239,13.481701612472534,0.5405495961507162,0.01123046875,33.90893946753608,2.2528210878372192,9,9
vgg11,cifar10,1,1,1.3804820770263673,0.5399,0.09842915805643156,13.438239812850952,0.5376083585951064,0.033935546875,37.50469663408067,2.312014036708408,9,9
vgg11,cifar10,1,2,1.205682413482666,0.5907,0.09648882429441258,13.351831197738647,0.5297987196180556,0.04766845703125,40.406257417466904,2.619727532068888,9,9
vgg11,cifar10,1,3,1.0503727607727051,0.6593,0.09381533400219319,13.351633548736572,0.5085002051459419,0.06158447265625,41.269402821858726,2.6680961582395764,9,9
vgg11,cifar10,1,4,0.7534056958198547,0.743,0.0904508497187474,13.487956047058105,0.48648251427544487,0.06976318359375,41.71950806511773,2.870158460405138,9,9
vgg11,cifar10,1,5,0.7244765927791595,0.76,0.0864484313710706,13.423702716827393,0.47570345136854386,0.0799560546875,42.51052665710449,3.0665751033359103,9,9
vgg11,cifar10,1,6,0.8325205454826355,0.7262,0.0818711994874345,13.329034805297852,0.4672238032023112,0.08270263671875,43.03043164147271,3.2524485852983265,9,9
vgg11,cifar10,1,7,0.647722772693634,0.7816,0.07679133974894983,13.363402128219604,0.460017098320855,0.0941162109375,43.053425788879395,3.37342815928989,9,9
vgg11,cifar10,1,8,0.6023997304916382,0.7954,0.07128896457825364,13.534938335418701,0.4580776029162937,0.10076904296875,43.79359859890408,3.329355080922445,9,9
vgg11,cifar10,1,9,0.6440287661075592,0.7887,0.06545084971874737,13.540010213851929,0.4560077455308702,0.1107177734375,43.721442540486656,3.4432022041744657,9,9
vgg11,cifar10,1,10,0.5930622901916504,0.7959,0.05936906572928624,13.457083463668823,0.45140425364176434,0.111328125,43.57128651936849,3.488280243343777,9,9
vgg11,cifar10,1,11,0.5956727132797242,0.7983,0.05313952597646568,13.413425922393799,0.45318900214301217,0.11236572265625,43.932558589511444,3.5941445032755532,9,9
vgg11,cifar10,1,12,0.5387629333019257,0.8206,0.04686047402353434,13.34691572189331,0.44998206032647026,0.11871337890625,43.89923286437988,3.4677670266893177,9,9
vgg11,cifar10,1,13,0.45774265332221986,0.8472,0.04063093427071378,13.360664129257202,0.4496225780910916,0.122802734375,43.95226340823703,3.5622691578335233,9,9
vgg11,cifar10,1,14,0.46487434511184694,0.8435,0.03454915028125265,13.445578336715698,0.4497377607557509,0.12542724609375,44.308782471550835,3.734398470984565,9,9
vgg11,cifar10,1,15,0.46690814151763915,0.8453,0.02871103542174637,13.395369291305542,0.4528350830078125,0.1298828125,44.438941637674965,3.6531185574001737,9,9
vgg11,cifar10,1,16,0.4537375643730164,0.8516,0.02320866025105016,13.344513177871704,0.4496856497393714,0.12842580676078796,44.68954986996121,3.7737236287858753,9,9
vgg11,cifar10,1,17,0.38003329858779905,0.8742,0.018128800512565515,13.331778526306152,0.44991306629445815,0.1311115175485611,44.64861933390299,3.815357049306234,9,9
vgg11,cifar10,1,18,0.3715230579137802,0.8774,0.013551568628929436,13.490225553512573,0.44836468166775173,0.13336181640625,44.96029535929362,3.888381666607327,9,9
vgg11,cifar10,1,19,0.37209924693107604,0.8808,0.009549150281252635,13.3375563621521,0.4485526614718967,0.1339111328125,45.058182080586754,3.8577603234185114,9,9
vgg11,cifar10,1,20,0.3514758198738098,0.8889,0.006184665997806822,13.459951400756836,0.450223649541537,0.13612501323223114,45.38977495829264,4.011745240953234,9,9
vgg11,cifar10,1,21,0.3281619978427887,0.8979,0.003511175705587433,13.405688762664795,0.4510370029343499,0.13749313354492188,45.31429534488254,3.913267797893948,9,9
vgg11,cifar10,1,22,0.31897680106163023,0.9021,0.001570841943568452,13.339335441589355,0.4510225686762068,0.13838359713554382,45.4101235071818,3.906094047758314,9,9
vgg11,cifar10,1,23,0.3170465320587158,0.902,0.00039426493427611184,13.329881191253662,0.4517885496218999,0.1389414519071579,45.47976313696967,3.8457667032877603,9,9
vgg11,cifar10,1,24,0.3138923556804657,0.9043,0.0,13.488880634307861,0.45178888572586906,0.13948234915733337,45.51190588209364,3.9334974024030895,9,9
vgg11,cifar10,2,0,1.6028135494232179,0.3987,0.0996057350657239,13.382023572921753,0.5335641437106662,0.0269775390625,33.15214718712701,2.0283894538879395,9,9
vgg11,cifar10,2,1,1.1775886940956115,0.6022,0.09842915805643156,13.329244136810303,0.5321832233005099,0.039794921875,37.638403998480904,2.3780764871173434,9,9
vgg11,cifar10,2,2,1.3120031993865966,0.603,0.09648882429441258,13.350389003753662,0.519092877705892,0.0419921875,39.38583045535617,2.5453840494155884,9,9
vgg11,cifar10,2,3,1.1098417827606202,0.6599,0.09381533400219319,13.446473836898804,0.4962865379121568,0.05450439453125,40.61714532640245,2.727395216623942,9,9
vgg11,cifar10,2,4,0.871604301071167,0.7112,0.0904508497187474,13.358710050582886,0.48457664913601345,0.0654296875,41.42212994893392,2.8903569645351834,9,9
vgg11,cifar10,2,5,0.7013298627853394,0.7659,0.0864484313710706,13.341163396835327,0.46587838066948783,0.06585693359375,42.10338327619765,3.135490973790487,9,9
vgg11,cifar10,2,6,0.7681907279014587,0.7445,0.0818711994874345,13.467902183532715,0.4638906055026584,0.07586669921875,42.733936097886826,3.254414584901598,9,9
vgg11,cifar10,2,7,0.6245985668182373,0.7866,0.07679133974894983,13.405864477157593,0.46234427558051217,0.0828857421875,42.986612955729164,3.3959762255350747,9,9
vgg11,cifar10,2,8,0.6691408939361573,0.7754,0.07128896457825364,13.317798137664795,0.4647817611694336,0.08721923828125,43.13779640197754,3.292722145716349,9,9
vgg11,cifar10,2,9,0.6160575642108918,0.7988,0.06545084971874737,13.33297872543335,0.46082284715440536,0.09283447265625,43.468716303507485,3.3735737800598145,9,9
vgg11,cifar10,2,10,0.6794611117839813,0.782,0.05936906572928624,13.45993423461914,0.45434867011176217,0.0972900390625,43.31500403086344,3.5004072984059653,9,9
vgg11,cifar10,2,11,0.5099788657188415,0.8239,0.05313952597646568,13.40946650505066,0.4565379884507921,0.096435546875,44.162360509236656,3.5921831130981445,9,9
vgg11,cifar10,2,12,0.5478100609779358,0.815,0.04686047402353434,13.309680938720703,0.4488401710987091,0.09967041015625,43.8895968331231,3.588506433698866,9,9
vgg11,cifar10,2,13,0.4907447971105576,0.8325,0.04063093427071378,13.332551956176758,0.4534020953708225,0.1075439453125,43.95269849565294,3.570223649342855,9,9
vgg11,cifar10,2,14,0.4585171689033508,0.8465,0.03454915028125265,13.459627866744995,0.45045651329888237,0.103759765625,43.857943852742515,3.7493087185753717,9,9
vgg11,cifar10,2,15,0.5467870679855347,0.8196,0.02871103542174637,13.39657711982727,0.44894663492838544,0.106201171875,44.29908964369032,3.8351686795552573,9,9
vgg11,cifar10,2,16,0.4669538639545441,0.8474,0.02320866025105016,13.308958053588867,0.446544799539778,0.1094970703125,44.17935996585422,3.81792508231269,9,9
vgg11,cifar10,2,17,0.3960768012523651,0.871,0.018128800512565515,13.327600717544556,0.44938671671681935,0.11145699769258499,44.24417357974582,3.8290737205081515,9,9
vgg11,cifar10,2,18,0.373448690700531,0.8804,0.013551568628929436,13.493456602096558,0.45197755760616726,0.1119384765625,44.724310557047524,3.855009396870931,9,9
vgg11,cifar10,2,19,0.3769068254828453,0.8775,0.009549150281252635,13.319235801696777,0.4501630249950621,0.11482815444469452,45.04601181877984,4.02562591764662,9,9
vgg11,cifar10,2,20,0.3623646691918373,0.8895,0.006184665997806822,13.453096151351929,0.4476991974645191,0.11488218605518341,44.73419867621528,3.975016646915012,9,9
vgg11,cifar10,2,21,0.3395526532292366,0.8967,0.003511175705587433,13.402421236038208,0.44983169519239,0.11682841926813126,45.17280726962619,3.9669152895609536,9,9
vgg11,cifar10,2,22,0.3220358657002449,0.9034,0.001570841943568452,13.32349705696106,0.4480879306793213,0.11715507507324219,45.18488237592909,3.988587352964613,9,9
vgg11,cifar10,2,23,0.3209322771668434,0.905,0.00039426493427611184,13.328222036361694,0.44904325157403946,0.11711547523736954,45.180941581726074,4.053223239050971,9,9
vgg11,cifar10,2,24,0.31506053100824355,0.9081,0.0,13.318155288696289,0.449200087123447,0.11788046360015869,45.043239169650604,3.9647182623545327,9,9
vit_b_16,cifar10,0,0,1.8719794033050536,0.3088,0.024901433766430975,413.7173321247101,0.989104613661766,0.9880610108375549,47.44050216674805,3.690945108731588,12,12
vit_b_16,cifar10,0,1,1.6772154315948486,0.3779,0.02460728951410789,384.8736262321472,0.9958792974551519,0.9936497807502747,50.90225028991699,4.5160205364227295,12,12
vit_b_16,cifar10,0,2,1.4462369480133057,0.4716,0.024122206073603145,383.43362498283386,0.9994870722293854,0.9974027872085571,54.763038317362465,5.466197768847148,12,12
vit_b_16,cifar10,0,3,1.3765787349700929,0.5031,0.023453833500548298,383.526225566864,0.9998368968566259,0.9984443187713623,56.602246602376304,6.34779167175293,12,12
vit_b_16,cifar10,0,4,1.3748700498580932,0.5087,0.02261271242968685,383.5540146827698,0.9999238351980845,0.9991699457168579,56.829931577046715,6.136909405390422,12,12
vit_b_16,cifar10,0,5,1.284671593284607,0.5342,0.02161210784276765,383.5643963813782,0.9999550183614095,0.9994949698448181,57.214375495910645,5.752354025840759,12,12
vit_b_16,cifar10,0,6,1.250511665725708,0.5459,0.020467799871858625,383.6109380722046,0.9999652008215586,0.9996050000190735,56.249471028645836,4.4640969435373945,12,12
vit_b_16,cifar10,0,7,1.2662702529907226,0.5471,0.019197834937237458,383.5806460380554,0.9999699095884959,0.9996587634086609,57.182278633117676,4.914263566335042,12,12
vit_b_16,cifar10,0,8,1.2012023216247558,0.563,0.01782224114456341,383.5469686985016,0.9999709725379944,0.9996758103370667,56.74196974436442,4.521974424521129,12,12
vit_b_16,cifar10,0,9,1.299115566635132,0.5392,0.016362712429686843,383.7732388973236,0.9999794910351435,0.9997656941413879,56.28381379445394,4.61779926220576,12,12
vit_b_16,cifar10,0,10,1.2300009103775025,0.5592,0.01484226643232156,385.399343252182,0.9999763617912928,0.9997254014015198,55.48727830251058,3.892177959283193,12,12
vit_b_16,cifar10,0,11,1.2023348369598388,0.5733,0.01328488149411642,396.0473666191101,0.9999711165825526,0.9996655583381653,55.3969980875651,3.9494532346725464,12,12
vit_b_16,cifar10,0,12,1.1791958327293397,0.5825,0.011715118505883585,383.27174711227417,0.9999813487132391,0.9997865557670593,56.00740305582682,3.7768665154774985,12,12
vit_b_16,cifar10,0,13,1.1302206521987914,0.5975,0.010157733567678445,383.3753535747528,0.9999800572792689,0.9997707009315491,54.409524281819664,3.991590678691864,12,12
vit_b_16,cifar10,0,14,1.1104804969787598,0.6005,0.008637287570313162,383.5201985836029,0.9999794314304987,0.9997654557228088,55.86292584737142,4.3242136637369795,12,12
vit_b_16,cifar10,0,15,1.1637370822906494,0.5933,0.0071777588554365925,383.40951895713806,0.9999817709128062,0.9997940063476562,56.18186060587565,4.251219153404236,12,12
vit_b_16,cifar10,0,16,1.1382896527290345,0.5961,0.00580216506276254,383.4154620170593,0.9999846667051315,0.9998272061347961,56.20815849304199,4.175754606723785,12,12
vit_b_16,cifar10,0,17,1.1278627315521241,0.5971,0.004532200128141379,383.35307812690735,0.9999832858641943,0.9998101592063904,56.114499727884926,4.208965082963307,12,12
vit_b_16,cifar10,0,18,1.0705303369522094,0.6187,0.003387892157232359,383.3360891342163,0.9999849994977316,0.9998349547386169,56.64465649922689,4.405511160691579,12,12
vit_b_16,cifar10,0,19,1.0632333324432373,0.6232,0.0023872875703131588,383.3278257846832,0.9999874035517374,0.9998604655265808,57.11280123392741,4.684909800688426,12,12
vit_b_16,cifar10,0,20,1.0386738555908204,0.6274,0.0015461664994517055,383.3677031993866,0.9999853521585464,0.9998337030410767,57.60553582509359,4.993357916673024,12,12
vit_b_16,cifar10,0,21,1.0078373028755188,0.645,0.0008777939263968583,394.7465269565582,0.999984472990036,0.9998245239257812,57.62105019887289,5.044958035151164,12,12
vit_b_16,cifar10,0,22,1.0152709469795227,0.64,0.000392710485892113,383.57481360435486,0.9999852577845255,0.9998326897621155,57.081435203552246,5.030244429906209,12,12
vit_b_16,cifar10,0,23,0.994129604434967,0.6486,9.856623356902796e-05,383.24536323547363,0.9999864250421524,0.9998465180397034,56.83075428009033,4.7072198788324995,12,12
vit_b_16,cifar10,0,24,0.9855190341949462,0.6543,0.0,383.28756403923035,0.9999859829743704,0.9998415112495422,57.75568389892578,5.077823003133138,12,12
vit_b_16,cifar10,1,0,1.6873615238189696,0.3623,0.024901433766430975,383.1182117462158,0.988960882027944,0.9882392883300781,48.57638645172119,2.666587322950363,12,12
vit_b_16,cifar10,1,1,1.4571652885437012,0.4725,0.02460728951410789,406.7415156364441,0.9965745160977045,0.9920569062232971,54.082338651021324,3.903191407521566,12,12
vit_b_16,cifar10,1,2,1.4050392002105714,0.4848,0.024122206073603145,383.5206127166748,0.9992667585611343,0.9950925707817078,56.794528007507324,5.457919001579285,12,12
vit_b_16,cifar10,1,3,1.3251366687774657,0.5194,0.023453833500548298,383.72224521636963,0.9997093776861826,0.9973236322402954,57.01781622568766,5.590332965056102,12,12
vit_b_16,cifar10,1,4,1.2988203300476073,0.5291,0.02261271242968685,383.78777146339417,0.9998151709636053,0.9980833530426025,56.98056888580322,5.775207181771596,12,12
vit_b_16,cifar10,1,5,1.2382174778938293,0.5562,0.02161210784276765,383.7522785663605,0.9998650749524435,0.9985009431838989,57.23495546976725,5.799098014831543,12,12
vit_b_16,cifar10,1,6,1.215651602935791,0.5676,0.020467799871858625,383.5984241962433,0.9999016225337982,0.9988548755645752,56.96229108174642,5.878821770350139,12,12
vit_b_16,cifar10,1,7,1.1979021869659423,0.5721,0.019197834937237458,386.063933134079,0.999919980764389,0.9990962743759155,57.08869870503744,5.250668088595073,12,12
vit_b_16,cifar10,1,8,1.2429591041564942,0.5615,0.01782224114456341,383.67883944511414,0.9999367992083231,0.9992831349372864,56.76317024230957,5.280937810738881,12,12
vit_b_16,cifar10,1,9,1.1779083904266356,0.5835,0.016362712429686843,383.7150547504425,0.9999351898829142,0.9992607235908508,57.193954149881996,5.300656835238139,12,12
vit_b_16,cifar10,1,10,1.1469174715042114,0.5928,0.01484226643232156,384.11822271347046,0.9999452829360962,0.9993736147880554,56.39419333140055,4.85277126232783,12,12
vit_b_16,cifar10,1,11,1.1184764822006226,0.6005,0.01328488149411642,392.38849997520447,0.9999442448218664,0.9993640184402466,56.04916254679362,4.868778308232625,12,12
vit_b_16,cifar10,1,12,1.1292167924880983,0.6009,0.011715118505883585,383.7018611431122,0.9999431918064753,0.999352216720581,56.18863264719645,4.752714316050212,12,12
vit_b_16,cifar10,1,13,1.1222602346420287,0.6024,0.010157733567678445,383.81699657440186,0.9999480744202932,0.9994052648544312,55.74118614196777,4.5288756390412646,12,12
vit_b_16,cifar10,1,14,1.1054028032302856,0.6057,0.008637287570313162,383.8084726333618,0.9999476075172424,0.9994027614593506,55.61515712738037,4.135739107926686,12,12
vit_b_16,cifar10,1,15,1.0634826322555542,0.6159,0.0071777588554365925,383.76169419288635,0.9999498973290125,0.9994281530380249,55.2164831161499,4.35981406768163,12,12
vit_b_16,cifar10,1,16,1.0571678379058838,0.6264,0.00580216506276254,393.83575654029846,0.9999518841505051,0.9994533658027649,55.449378649393715,3.9646064937114716,12,12
vit_b_16,cifar10,1,17,1.0291525671005248,0.6375,0.004532200128141379,385.81015133857727,0.9999501407146454,0.9994295835494995,55.10857423146566,4.883593022823334,12,12
vit_b_16,cifar10,1,18,0.9886373540878296,0.6451,0.003387892157232359,383.7148036956787,0.9999538958072662,0.9994763135910034,57.06537310282389,5.034017701943715,12,12
vit_b_16,cifar10,1,19,0.9947033106803894,0.6475,0.0023872875703131588,383.59499335289,0.9999525646368662,0.9994587898254395,55.90328152974447,4.671299378077189,12,12
vit_b_16,cifar10,1,20,0.9796612989425659,0.6541,0.0015461664994517055,383.5496470928192,0.9999530712763468,0.9994674324989319,55.97480583190918,4.822399775187175,12,12
vit_b_16,cifar10,1,21,0.9659735569953919,0.6591,0.0008777939263968583,395.6224253177643,0.9999535183111826,0.9994749426841736,55.37910985946655,4.914930075407028,12,12
vit_b_16,cifar10,1,22,0.9531731165885925,0.6646,0.000392710485892113,383.4735896587372,0.9999548494815826,0.9994887709617615,56.93001969655355,4.734546820322673,12,12
vit_b_16,cifar10,1,23,0.9344809896469116,0.6723,9.856623356902796e-05,383.51713848114014,0.999955877661705,0.9995003342628479,57.72573725382487,5.653454939524333,12,12
vit_b_16,cifar10,1,24,0.9267338405609131,0.6716,0.0,383.5773410797119,0.9999556740125021,0.9994970560073853,56.70821762084961,5.015250513950984,12,12
vit_b_16,cifar10,2,0,1.8501181491851806,0.3069,0.024901433766430975,383.14456510543823,0.9866601924101511,0.9862266778945923,44.96809832255045,2.4015103777249656,12,12
vit_b_16,cifar10,2,1,1.6611369955062867,0.3836,0.02460728951410789,383.1698627471924,0.9948933223883311,0.9916712641716003,48.091356913248696,2.8632588982582092,12,12
vit_b_16,cifar10,2,2,1.468893960762024,0.4641,0.024122206073603145,386.6150233745575,0.9992214292287827,0.9956710934638977,51.19756158192953,3.2425983349482217,12,12
vit_b_16,cifar10,2,3,1.4009219972610474,0.4907,0.023453833500548298,383.51665210723877,0.9997401386499405,0.9971889853477478,54.9997755686442,5.433682183424632,12,12
vit_b_16,cifar10,2,4,1.3652495790481567,0.502,0.02261271242968685,383.48811316490173,0.9998606145381927,0.9984318614006042,55.02515125274658,4.358832319577535,12,12
vit_b_16,cifar10,2,5,1.2589160512924193,0.5495,0.02161210784276765,383.5143666267395,0.9998937249183655,0.9987662434577942,56.47543811798096,5.439512530962626,12,12
vit_b_16,cifar10,2,6,1.257587134361267,0.5484,0.020467799871858625,392.7678077220917,0.9999404847621918,0.9993072152137756,56.88024457295736,5.953896999359131,12,12
vit_b_16,cifar10,2,7,1.2246877660751343,0.5609,0.019197834937237458,383.6295371055603,0.9999490131934484,0.9994020462036133,56.948375384012856,5.620459179083507,12,12
vit_b_16,cifar10,2,8,1.2029119650840758,0.5696,0.01782224114456341,383.69850754737854,0.9999468723932902,0.9993732571601868,56.421348571777344,5.475183169047038,12,12
vit_b_16,cifar10,2,9,1.241207365989685,0.5547,0.016362712429686843,383.4981498718262,0.9999605566263199,0.9995509386062622,56.1800651550293,5.357600589593251,12,12
vit_b_16,cifar10,2,10,1.2099406507492065,0.5633,0.01484226643232156,394.18093276023865,0.9999643911918005,0.9995946884155273,56.03085581461588,4.440707683563232,12,12
vit_b_16,cifar10,2,11,1.229231616783142,0.5589,0.01328488149411642,383.4747521877289,0.9999664078156153,0.9996114373207092,56.72264003753662,5.968469460805257,12,12
vit_b_16,cifar10,2,12,1.2592232858657837,0.5576,0.011715118505883585,385.5206217765808,0.9999705702066422,0.9996605515480042,57.36156622568766,5.445682883262634,12,12
vit_b_16,cifar10,2,13,1.221027585220337,0.5619,0.010157733567678445,383.57161378860474,0.9999684343735377,0.9996410012245178,56.84985097249349,5.1107951402664185,12,12
vit_b_16,cifar10,2,14,1.1445477193832398,0.5939,0.008637287570313162,383.48712372779846,0.9999686280886332,0.9996405243873596,54.79175901412964,4.795892079671224,12,12
resnet18,cifar100,0,0,3.5315364936828613,0.16,0.0996057350657239,60.27680420875549,0.5301502609954161,0.4098644256591797,46.840666602639594,2.516524826779085,17,17
resnet18,cifar100,0,1,2.8459087478637697,0.2774,0.09842915805643156,17.194724559783936,0.5211937094435972,0.3699932098388672,50.486012627096734,2.702828246004441,17,17
resnet18,cifar100,0,2,2.6549196899414063,0.3239,0.09648882429441258,17.478346824645996,0.5046531715813805,0.35977745056152344,53.22236206952263,2.802982148002176,17,17
resnet18,cifar100,0,3,2.2440752758026123,0.4049,0.09381533400219319,16.611745357513428,0.4830491700593163,0.3356361389160156,54.20294615801643,2.920520067214966,17,17
resnet18,cifar100,0,4,2.0364924697875977,0.4543,0.0904508497187474,16.153609037399292,0.46013256206231956,0.32048797607421875,54.75615153593176,3.0312659600201775,17,17
resnet18,cifar100,0,5,1.8332462368011475,0.5002,0.0864484313710706,15.29639220237732,0.44058546774527607,0.31078338623046875,54.924516790053424,3.1642233834547153,17,17
resnet18,cifar100,0,6,1.7858296016693116,0.5077,0.0818711994874345,16.13511633872986,0.4256616006879246,0.30124855041503906,55.07515985825483,3.3228068281622494,17,17
resnet18,cifar100,0,7,1.9046529863357544,0.4987,0.07679133974894983,16.219907760620117,0.41562958675272327,0.2785463333129883,55.38712826897116,3.390584945678711,17,17
resnet18,cifar100,0,8,1.6833192119598388,0.537,0.07128896457825364,15.53248143196106,0.41271556475583243,0.2698230743408203,55.41197294347427,3.4388866424560547,17,17
resnet18,cifar100,0,9,1.6440960094451904,0.5526,0.06545084971874737,17.014878034591675,0.4099283393691568,0.2579069137573242,55.46709060668945,3.485560192781336,17,17
resnet18,cifar100,0,10,1.555923630142212,0.5745,0.05936906572928624,16.85806679725647,0.4089178670855129,0.2504692077636719,55.42329227223116,3.4785964068244484,17,17
resnet18,cifar100,0,11,1.4851212642669678,0.5888,0.05313952597646568,16.815105438232422,0.40521600316552553,0.24183082580566406,55.645575355081,3.5682104054619286,17,17
convnext_tiny,cifar10,0,0,2.020616369819641,0.2565,0.024726845009172573,202.34294199943542,0.9981921083397336,0.992779552936554,44.20754369099935,3.0181119441986084,18,18
resnet18,cifar100,0,12,1.3972207271575927,0.6044,0.04686047402353434,16.371920347213745,0.4039892676998587,0.2351551055908203,55.72925657384536,3.607649284250596,17,17
resnet18,cifar100,0,13,1.4237349822998047,0.6066,0.04063093427071378,15.705158710479736,0.3999576007618624,0.23133087158203125,55.68011339973001,3.615998758989222,17,17
resnet18,cifar100,0,14,1.3089583797454833,0.6367,0.03454915028125265,17.205755710601807,0.398009131936466,0.22311019897460938,55.799172794117645,3.6432948533226464,17,17
resnet18,cifar100,0,15,1.2649046882629396,0.6495,0.02871103542174637,15.560327768325806,0.39832882846102996,0.216278076171875,56.00883798038258,3.726065095733194,17,17
resnet18,cifar100,0,16,1.2280909772872926,0.6615,0.02320866025105016,17.8908474445343,0.395743727684021,0.21074485778808594,56.16518110387466,3.74926020117367,17,17
resnet18,cifar100,0,17,1.1680283792495727,0.6793,0.018128800512565515,17.35924530029297,0.39499790352933545,0.20116233825683594,56.106147541719324,3.7830941536847282,17,17
resnet18,cifar100,0,18,1.1547427726745605,0.6875,0.013551568628929436,17.966084957122803,0.39133593965979185,0.1970653533935547,56.31732043098001,3.8833728187224446,17,17
resnet18,cifar100,0,19,1.1057695392608642,0.7036,0.009549150281252635,17.995097160339355,0.3911078887827256,0.19228744506835938,56.32806306726792,3.9468230780433204,17,17
resnet18,cifar100,0,20,1.0498430265426635,0.7229,0.006184665997806822,17.657545804977417,0.39033178897464976,0.1895771026611328,56.37580131081974,3.9590327389100017,17,17
resnet18,cifar100,0,21,1.0228185524940492,0.7325,0.003511175705587433,16.422853469848633,0.3903146877008326,0.1861133575439453,56.44682065178366,3.9780558768440697,17,17
convnext_tiny,cifar10,0,1,1.94625182762146,0.2924,0.02391931822053251,179.09340286254883,0.9986049930254618,0.9875509738922119,44.29863166809082,3.1110177437464395,18,18
resnet18,cifar100,0,22,1.019373775100708,0.7345,0.001570841943568452,16.286820888519287,0.39019346938413735,0.18563270568847656,56.57169745950138,3.9991898466559017,17,17
resnet18,cifar100,0,23,1.0095258920669556,0.7375,0.00039426493427611184,16.67463517189026,0.39019938777474794,0.1850414276123047,56.45839197495405,3.987732810132644,17,17
resnet18,cifar100,0,24,1.0072763360977173,0.7371,0.0,15.278558254241943,0.3902437231119941,0.18480491638183594,56.447050655589386,3.9387547478956333,17,17
resnet18,cifar100,1,0,3.296410037612915,0.1961,0.0996057350657239,16.269880056381226,0.5213380473501542,0.40421104431152344,50.07435002046473,2.659380456980537,17,17
resnet18,cifar100,1,1,2.989830554962158,0.2629,0.09842915805643156,17.069538831710815,0.5116573011173922,0.37706947326660156,52.8445302177878,2.808796658235438,17,17
resnet18,cifar100,1,2,2.4185488674163818,0.3649,0.09648882429441258,18.23346495628357,0.49575020285213695,0.3549671173095703,54.17603503956514,2.8843617579516243,17,17
resnet18,cifar100,1,3,2.1264445909500123,0.4326,0.09381533400219319,16.507986068725586,0.47893817635143504,0.34174537658691406,54.68151922786937,2.958717037649716,17,17
resnet18,cifar100,1,4,1.9357359447479248,0.4719,0.0904508497187474,18.68108034133911,0.45873963482239666,0.3360328674316406,54.82192925845875,3.102824470576118,17,17
resnet18,cifar100,1,5,1.7903492595672608,0.5071,0.0864484313710706,18.54830241203308,0.44332753560122323,0.3282794952392578,55.20068336935604,3.2484256239498364,17,17
resnet18,cifar100,1,6,1.7229513385772706,0.5273,0.0818711994874345,19.195679903030396,0.4306922099169563,0.28948402404785156,55.50060721004711,3.374759617973776,17,17
resnet18,cifar100,1,7,1.5569983198165893,0.5661,0.07679133974894983,17.517197132110596,0.4253103925901301,0.2684192657470703,55.4693702248966,3.414169381646549,17,17
convnext_tiny,cifar10,0,2,1.9373669240951539,0.2962,0.022612712429686845,179.1885015964508,0.9984323812855614,0.990131139755249,46.69109768337674,4.142764515346951,18,18
resnet18,cifar100,1,8,1.7422471046447754,0.5345,0.07128896457825364,16.489246129989624,0.42081236663986654,0.25732898712158203,55.55307500502642,3.4858189120012173,17,17
resnet18,cifar100,1,9,1.8435864391326904,0.5231,0.06545084971874737,15.17879605293274,0.4205539594678318,0.24545764923095703,55.60664277918198,3.435807368334602,17,17
resnet18,cifar100,1,10,1.4723912994384765,0.5879,0.05936906572928624,14.981914758682251,0.4182224904789644,0.23616790771484375,55.73616543938132,3.487801327424891,17,17
resnet18,cifar100,1,11,1.479869324684143,0.595,0.05313952597646568,14.975255489349365,0.4126618802547455,0.23167991638183594,55.77408038868624,3.5664517458747413,17,17
resnet18,cifar100,1,12,1.4681298042297364,0.5991,0.04686047402353434,14.959759950637817,0.4116336843546699,0.22511672973632812,55.980927860035614,3.5892692313474766,17,17
resnet18,cifar100,1,13,1.477221169090271,0.6012,0.04063093427071378,15.323567628860474,0.4095746594316819,0.21610736846923828,55.89020336375517,3.622439047869514,17,17
