arch,activation,optimizer,dataset,seed,epoch,train_acc,test_loss,test_acc,lr,epoch_time,mean_active_frac,min_active_frac,mean_effective_rank,mean_stable_rank,n_layers_measured,n_layers_total,grad_norm
resnet18,mish,adamw,cifar10,2,18,0.9686498397435898,0.3095315439224243,0.9138,0.00013551568628929433,19.99795937538147,0.984091530827915,0.9816341400146484,57.498558942009424,6.360865074045518,17,17,3.378024104813294
resnet18,mish,adamw,cifar10,2,19,0.9723357371794872,0.31516278166770934,0.9161,9.549150281252634e-05,20.20125102996826,0.9840533698306364,0.9818296432495117,57.47082609288833,6.332497246125165,17,17,3.120981276668658
resnet18,mish,adamw,cifar10,2,20,0.9781049679487179,0.31967119913101194,0.9168,6.184665997806823e-05,19.392070055007935,0.9840464521856869,0.9816722869873047,57.59769596773035,6.350806306390202,17,17,3.3680790254443203
resnet18,mish,adamw,cifar10,2,21,0.9808092948717949,0.3206946014881134,0.9203,3.511175705587433e-05,20.844789505004883,0.984039166394402,0.9817914962768555,57.459682913387525,6.095783135470222,17,17,3.9350017872493854
resnet18,mish,adamw,cifar10,2,22,0.9830128205128205,0.31700585336685183,0.9207,1.570841943568452e-05,19.35667395591736,0.9840753358953139,0.9816865921020508,57.530073053696576,6.286274839850033,17,17,3.9657569827582813
resnet18,mish,adamw,cifar10,2,23,0.9845552884615385,0.316078929233551,0.9196,3.942649342761118e-06,18.158390045166016,0.9840454985113705,0.9815759658813477,57.480882083668426,6.276803731918335,17,17,4.074222865323971
resnet18,mish,adamw,cifar10,2,24,0.9858774038461539,0.3181474601745605,0.9199,0.0,18.376230478286743,0.9840724503292757,0.9816961288452148,57.51390838623047,6.311287613476024,17,17,4.179166661360047
vgg11,relu,adamw,cifar10,0,0,0.4493790064102564,1.314844588661194,0.5412,0.000996057350657239,14.474401712417603,0.5720791286892362,0.17962646484375,37.92741658952501,2.3294171624713473,9,9,3.7221431623448185
vgg11,relu,adamw,cifar10,0,1,0.6388221153846154,1.09591750831604,0.6281,0.0009842915805643156,14.188501834869385,0.5689695146348741,0.16876220703125,39.86121601528592,2.4051633146074085,9,9,5.132922877876907
vgg11,relu,adamw,cifar10,0,2,0.7145032051282051,0.791273032283783,0.7308,0.0009648882429441258,14.233896017074585,0.5621315307087369,0.1669921875,41.170078701443146,2.576642804675632,9,9,3.910602239674602
vgg11,relu,adamw,cifar10,0,3,0.7595753205128205,0.7008073419570923,0.7692,0.0009381533400219318,14.234455823898315,0.5560934477382236,0.1517333984375,42.50323931376139,2.6430871751573353,9,9,4.345702968425627
vgg11,relu,adamw,cifar10,0,4,0.7853165064102564,0.6247899983882904,0.7857,0.0009045084971874737,14.28551959991455,0.5506866706742181,0.1527099609375,42.765101750691734,2.7009984652201333,9,9,3.2654507750920825
vgg11,relu,adamw,cifar10,0,5,0.8094951923076923,0.5936417149543762,0.8043,0.0008644843137107057,14.173045873641968,0.5468483434783088,0.1512451171875,43.143668280707466,2.7220336066351996,9,9,3.9520284859815464
vgg11,relu,adamw,cifar10,0,6,0.8315304487179487,0.5540158658027649,0.8122,0.0008187119948743448,14.221384763717651,0.5416616863674588,0.1473388671875,43.79337120056152,2.7779696782430015,9,9,3.72577882241984
vgg11,relu,adamw,cifar10,0,7,0.8405849358974359,0.4731612440109253,0.8384,0.0007679133974894982,14.227176904678345,0.5390743679470487,0.1448974609375,44.23880958557129,2.800650543636746,9,9,3.9802460446481693
vgg11,relu,adamw,cifar10,0,8,0.8559695512820513,0.4487632762908936,0.8498,0.0007128896457825362,15.250288486480713,0.5370404985215929,0.1468505859375,44.34347449408637,2.8594076103634305,9,9,5.306936906314912
vgg11,relu,adamw,cifar10,0,9,0.8670873397435898,0.48783988738059997,0.8379,0.0006545084971874736,14.227577924728394,0.5326659778753916,0.14019775390625,44.36945343017578,2.8477258417341442,9,9,4.451570027539659
vgg11,relu,adamw,cifar10,0,10,0.8789663461538462,0.41878286228179934,0.8626,0.0005936906572928624,14.217336416244507,0.5291359159681532,0.14324951171875,44.69955168830024,2.8534119658999972,9,9,4.885558787754297
vgg11,relu,adamw,cifar10,0,11,0.8898036858974359,0.40986041798591616,0.8617,0.0005313952597646568,14.297510623931885,0.5274934437539842,0.1417236328125,44.88896942138672,2.962650246090359,9,9,3.5887581051375377
vgg11,relu,adamw,cifar10,0,12,0.9008814102564102,0.41609645681381224,0.8636,0.00046860474023534336,15.358764171600342,0.5274558299117618,0.14368551969528198,45.06074100070529,2.957952472898695,9,9,4.91003785957313
vgg11,relu,adamw,cifar10,0,13,0.9068709935897435,0.3871813928604126,0.8728,0.0004063093427071377,17.7818500995636,0.5273275176684061,0.14849853515625,45.18796496921115,2.961212979422675,9,9,6.571123728703878
vgg11,relu,adamw,cifar10,0,14,0.9176682692307693,0.40583443093299865,0.8714,0.00034549150281252644,14.77992296218872,0.5274908658530977,0.14826343953609467,45.619631661309135,2.9862978193495007,9,9,5.592312599359665
vgg11,relu,adamw,cifar10,0,15,0.9279647435897436,0.38611487159729,0.8801,0.00028711035421746366,14.482903003692627,0.5271556592649884,0.15168161690235138,45.42766549852159,2.9507905112372503,9,9,7.2829232046184895
vgg11,relu,adamw,cifar10,0,16,0.9321915064102564,0.38114774742126467,0.879,0.00023208660251050156,14.219060897827148,0.5274019373787774,0.15264892578125,45.50920719570584,2.928989304436578,9,9,5.192984881334714
vgg11,relu,adamw,cifar10,0,17,0.9415464743589743,0.38080929317474366,0.8825,0.00018128800512565513,14.26228928565979,0.5288960933685303,0.1566963791847229,45.793529722425674,3.01567104127672,9,9,8.104466665155275
vgg11,relu,adamw,cifar10,0,18,0.9481370192307692,0.37731415572166443,0.8861,0.00013551568628929433,14.307119369506836,0.5295684238274893,0.16001954674720764,45.79430622524686,3.001502831776937,9,9,7.713710887316044
vgg11,relu,adamw,cifar10,0,19,0.9533052884615385,0.3841017028331757,0.8885,9.549150281252634e-05,18.681071758270264,0.5311440378427505,0.16470153629779816,45.84529897901747,2.9947268697950573,9,9,7.991668517342537
vgg11,relu,adamw,cifar10,0,20,0.9578926282051282,0.38333233428001406,0.8904,6.184665997806823e-05,18.827823877334595,0.5316517800092697,0.16683070361614227,45.948557959662544,2.9841478400760226,9,9,8.024215159037839
vgg11,relu,adamw,cifar10,0,21,0.960556891025641,0.3738385883808136,0.8923,3.511175705587433e-05,18.75472378730774,0.5327862799167633,0.16931119561195374,45.94944657219781,2.9454305701785617,9,9,7.430010458778049
vgg11,relu,adamw,cifar10,0,22,0.9630008012820512,0.3767271807670593,0.8922,1.570841943568452e-05,18.625540733337402,0.5331397420830197,0.1693125069141388,46.054426193237305,2.981542428334554,9,9,8.070257441449662
vgg11,relu,adamw,cifar10,0,23,0.9665665064102564,0.37910706782341,0.8929,3.942649342761118e-06,16.159305095672607,0.5333118240038554,0.1708039939403534,46.14064258999295,3.0083179473876953,9,9,7.581914252887386
vgg11,relu,adamw,cifar10,0,24,0.9665464743589743,0.38094763588905334,0.8934,0.0,14.587824821472168,0.5334559993611442,0.1717802733182907,46.064021004570854,2.954341173171997,9,9,7.6813304194984
vgg11,relu,adamw,cifar10,1,0,0.4439503205128205,1.2506916282653808,0.5477,0.000996057350657239,14.248534440994263,0.5739979214138455,0.150634765625,37.459332360161675,2.267159038119846,9,9,2.9707988020059237
vgg11,relu,adamw,cifar10,1,1,0.6355568910256411,1.0877356481552125,0.6353,0.0009842915805643156,14.329485177993774,0.5696826510959201,0.1488037109375,39.50789027743869,2.3922986719343395,9,9,6.920351249220482
vgg11,relu,adamw,cifar10,1,2,0.7100761217948718,0.7500843647956849,0.7393,0.0009648882429441258,14.224891901016235,0.5639545652601454,0.143310546875,41.117521709866,2.5470870070987277,9,9,5.630478275340769
vgg11,relu,adamw,cifar10,1,3,0.7556690705128205,0.8345050212860108,0.7249,0.0009381533400219318,15.079163789749146,0.5589768091837565,0.12872314453125,41.99844974941678,2.527728001276652,9,9,3.4270659853004997
vgg11,relu,adamw,cifar10,1,4,0.7854166666666667,0.6230775764465332,0.7869,0.0009045084971874737,14.252257347106934,0.5515950918197632,0.12542724609375,42.76512760586209,2.6956065230899386,9,9,4.328329291598119
vgg11,relu,adamw,cifar10,1,5,0.807451923076923,0.6498686922550201,0.7766,0.0008644843137107057,14.317648649215698,0.546528074476454,0.1258544921875,42.89124552408854,2.681492116716173,9,9,5.056377997245176
vgg11,relu,adamw,cifar10,1,6,0.8254407051282051,0.5540273184776306,0.8168,0.0008187119948743448,14.214433431625366,0.542024294535319,0.1219482421875,43.399449030558266,2.7266254160139294,9,9,6.3586199544512665
vgg11,relu,adamw,cifar10,1,7,0.8393028846153846,0.5352606500625611,0.8206,0.0007679133974894982,14.288251399993896,0.5402554406060113,0.12371826171875,43.836731380886505,2.7752037843068442,9,9,5.488630128277653
vgg11,relu,adamw,cifar10,1,8,0.8542668269230769,0.507446007347107,0.8285,0.0007128896457825362,14.446393013000488,0.5368756188286675,0.11761474609375,44.1719241672092,2.8370987839168973,9,9,5.871816056964761
vgg11,relu,adamw,cifar10,1,9,0.8673677884615385,0.4684188931465149,0.8433,0.0006545084971874736,14.229998588562012,0.5346906450059679,0.12060546875,44.67337163289388,2.875374926461114,9,9,4.407663934879309
vgg11,relu,adamw,cifar10,1,10,0.8796274038461539,0.449335214805603,0.852,0.0005936906572928624,14.418545007705688,0.5320392184787326,0.12030029296875,44.81441879272461,2.8967743714650473,9,9,3.812878109206331
vgg11,relu,adamw,cifar10,1,11,0.888681891025641,0.4164798849105835,0.8606,0.0005313952597646568,14.352524042129517,0.5304379993014865,0.1204833984375,44.77131483289931,2.8505792087978787,9,9,3.652579454022204
vgg11,relu,adamw,cifar10,1,12,0.8989983974358975,0.41686085720062255,0.8623,0.00046860474023534336,14.318321704864502,0.529921743604872,0.12286376953125,45.18308194478353,2.9390023019578724,9,9,4.447661537499453
vgg11,relu,adamw,cifar10,1,13,0.909014423076923,0.4181739013671875,0.8627,0.0004063093427071377,14.426625490188599,0.5283466271228261,0.12488555163145065,44.96673075358073,2.9368219640519886,9,9,5.439146488370679
vgg11,relu,adamw,cifar10,1,14,0.9160657051282052,0.387192245054245,0.8776,0.00034549150281252644,14.4790940284729,0.5290914442804124,0.1239013671875,45.22477234734429,2.9451009962293835,9,9,4.325690850301602
vgg11,relu,adamw,cifar10,1,15,0.9254407051282051,0.38661950788497923,0.8775,0.00028711035421746366,14.206352233886719,0.5298999945322672,0.12579345703125,45.13298988342285,2.8964854346381292,9,9,6.329806947089905
vgg11,relu,adamw,cifar10,1,16,0.9327524038461539,0.3905246821641922,0.8769,0.00023208660251050156,14.414510488510132,0.5312560266918607,0.1287841796875,45.356281492445206,2.9502250618404813,9,9,6.094975535217798
vgg11,relu,adamw,cifar10,1,17,0.9389623397435898,0.3680730887889862,0.8847,0.00018128800512565513,14.255045413970947,0.5307793021202087,0.13055419921875,45.370286517673065,2.957368506325616,9,9,3.805679997753888
vgg11,relu,adamw,cifar10,1,18,0.9474959935897436,0.38017710146903994,0.8851,0.00013551568628929433,14.216875791549683,0.5314042882786857,0.13457898795604706,45.35729641384549,2.911114560233222,9,9,4.654055854470588
vgg11,relu,adamw,cifar10,1,19,0.9520833333333333,0.38753088097572325,0.8878,9.549150281252634e-05,14.315796613693237,0.5336685611142052,0.13813099265098572,45.69857660929362,2.9635947015550403,9,9,7.515732361783958
vgg11,relu,adamw,cifar10,1,20,0.9561498397435897,0.37350152547359466,0.8909,6.184665997806823e-05,14.204149723052979,0.5346748034159342,0.139177143573761,45.68518680996365,2.969143893983629,9,9,4.167525309390306
vgg11,relu,adamw,cifar10,1,21,0.9597355769230769,0.3781657690525055,0.8905,3.511175705587433e-05,14.288784265518188,0.5352512680821948,0.14190633594989777,45.78030331929525,2.956563154856364,9,9,5.1479494221028625
vgg11,relu,adamw,cifar10,1,22,0.9635817307692308,0.3761749913692474,0.8911,1.570841943568452e-05,14.477478504180908,0.5358082917001512,0.14242962002754211,45.75632858276367,2.9518218305375843,9,9,5.024180705429521
vgg11,relu,adamw,cifar10,1,23,0.965645032051282,0.37541944575309755,0.8929,3.942649342761118e-06,14.406956672668457,0.5361670172876782,0.14315377175807953,45.74473910861545,2.930748621622721,9,9,4.810507438473601
vgg11,relu,adamw,cifar10,1,24,0.9658052884615385,0.375517023897171,0.8922,0.0,14.492743968963623,0.5361510713895162,0.14344161748886108,45.66297954983182,2.930104759004381,9,9,4.790678113355561
vgg11,relu,adamw,cifar10,2,0,0.4473958333333333,1.1883496322631837,0.5697,0.000996057350657239,17.472327709197998,0.57625855339898,0.1727294921875,37.559349060058594,2.3461016416549683,9,9,5.4477986814201005
vgg11,relu,adamw,cifar10,2,1,0.6447315705128205,0.8726367007255554,0.6904,0.0009842915805643156,19.058228015899658,0.5747851795620389,0.17376708984375,39.996094173855255,2.522675249311659,9,9,5.756940148399496
vgg11,relu,adamw,cifar10,2,2,0.7158653846153846,0.8601533709526062,0.7015,0.0009648882429441258,19.12643313407898,0.5634431838989258,0.16455078125,41.13657569885254,2.571707354651557,9,9,7.735076950142948
vgg11,relu,adamw,cifar10,2,3,0.7566105769230769,0.7030934005737305,0.7607,0.0009381533400219318,19.07916760444641,0.5571043226453993,0.14990234375,42.02158779568143,2.673613256878323,9,9,5.960394856737564
vgg11,relu,adamw,cifar10,2,4,0.787479967948718,0.6630182486534119,0.7767,0.0009045084971874737,17.793153285980225,0.5525335735744901,0.15631103515625,42.42598130967882,2.731092850367228,9,9,6.2072267523568305
vgg11,relu,adamw,cifar10,2,5,0.8063501602564103,0.5727392148017884,0.809,0.0008644843137107057,19.091941118240356,0.5474619335598416,0.1458740234375,43.42707294887967,2.7927740944756403,9,9,6.720130475635837
vgg11,relu,adamw,cifar10,2,6,0.8286057692307692,0.5673934857368469,0.8121,0.0008187119948743448,17.74644136428833,0.5439628428883023,0.14013671875,43.59673309326172,2.7995300557878284,9,9,5.949538596840165
vgg11,relu,adamw,cifar10,2,7,0.8383814102564102,0.5208414643287659,0.8197,0.0007679133974894982,16.658962965011597,0.5394886533419291,0.1419677734375,44.0174994998508,2.8473317358228893,9,9,3.723318096930517
vgg11,relu,adamw,cifar10,2,8,0.8545873397435897,0.5208497387886047,0.8261,0.0007128896457825362,18.93449306488037,0.536125467883216,0.14013671875,43.84986368815104,2.819660637113783,9,9,5.730698875795643
vgg11,relu,adamw,cifar10,2,9,0.8653245192307693,0.4858892961025238,0.8314,0.0006545084971874736,18.890661239624023,0.5355720520019531,0.13861083984375,44.15681605868869,2.903585566414727,9,9,3.837290706380669
vgg11,relu,adamw,cifar10,2,10,0.8793269230769231,0.4491582884311676,0.8481,0.0005936906572928624,18.99902033805847,0.5328291588359408,0.136962890625,44.599949306911896,2.909780502319336,9,9,7.403123476093265
vgg11,relu,adamw,cifar10,2,11,0.8888221153846154,0.4351630621433258,0.8554,0.0005313952597646568,19.053592681884766,0.5311301549275717,0.13946533203125,44.80704710218642,2.9532938268449573,9,9,6.110008009630843
vgg11,relu,adamw,cifar10,2,12,0.8992988782051282,0.39857985849380495,0.8649,0.00046860474023534336,19.041073083877563,0.5294062296549479,0.13726806640625,45.093296474880646,2.9783645735846624,9,9,3.265090731495104
vgg11,relu,adamw,cifar10,2,13,0.9055488782051282,0.3918866746902466,0.8698,0.0004063093427071377,15.498496294021606,0.5291266971164279,0.143310546875,45.031095292833115,3.0221791797214084,9,9,3.587509409411078
vgg11,relu,adamw,cifar10,2,14,0.9169871794871794,0.3911114399909973,0.8756,0.00034549150281252644,14.68863296508789,0.5299672451284196,0.1431972086429596,45.24132834540473,2.9488983154296875,9,9,4.83604127276378
vgg11,relu,adamw,cifar10,2,15,0.9224358974358975,0.3925514986753464,0.8757,0.00028711035421746366,15.768780708312988,0.5306555430094401,0.1427001953125,45.487448586357964,3.0279415713416205,9,9,6.608833894311087
vgg11,relu,adamw,cifar10,2,16,0.9338942307692307,0.38299697046279907,0.8776,0.00023208660251050156,14.59489631652832,0.5316004140509499,0.14908425509929657,45.58691279093424,3.0091270075903997,9,9,5.022910538976
vgg11,relu,adamw,cifar10,2,17,0.9399439102564102,0.378246967458725,0.8819,0.00018128800512565513,14.702046394348145,0.5322992867893643,0.15233325958251953,45.65714433458116,2.9957059489356146,9,9,5.415647594041453
vgg11,relu,adamw,cifar10,2,18,0.9448116987179487,0.39384525666236875,0.8815,0.00013551568628929433,14.526366233825684,0.5340607911348343,0.155613973736763,45.84534708658854,2.98384420077006,9,9,5.729698008460518
vgg11,relu,adamw,cifar10,2,19,0.9503205128205128,0.37680625796318057,0.8907,9.549150281252634e-05,14.564351558685303,0.535191042555703,0.15660884976387024,45.97327740987142,3.0225973394181995,9,9,7.7008822477127055
vgg11,relu,adamw,cifar10,2,20,0.9564503205128205,0.3788760543584824,0.8895,6.184665997806823e-05,14.58793592453003,0.5356630881627401,0.16056251525878906,45.835638682047524,3.023477554321289,9,9,7.0335856316644385
vgg11,relu,adamw,cifar10,2,21,0.9598557692307692,0.3761718936681747,0.8904,3.511175705587433e-05,14.624392747879028,0.5366585022873349,0.16328278183937073,45.72229830423991,2.9749361409081354,9,9,8.67584262091978
vgg11,relu,adamw,cifar10,2,22,0.9624198717948718,0.3759066447734833,0.8931,1.570841943568452e-05,14.737476348876953,0.5368106481101778,0.1649111956357956,45.722268210517036,2.9899999565548367,9,9,8.828436039650013
vgg11,relu,adamw,cifar10,2,23,0.9643429487179487,0.3777784634590149,0.8937,3.942649342761118e-06,14.64121413230896,0.5374905251794391,0.16559456288814545,45.810865826076935,2.962547885047065,9,9,9.498519175427903
vgg11,relu,adamw,cifar10,2,24,0.9662860576923077,0.3753122138738632,0.8953,0.0,14.6796875,0.5375310927629471,0.16595222055912018,45.78618473476834,2.993112219704522,9,9,9.711688759931757
vgg11,gelu,adamw,cifar10,0,0,0.4582331730769231,1.2430460302352906,0.5636,0.000996057350657239,14.643840074539185,0.9612912072075738,0.75146484375,38.79109636942545,2.9555355972713895,9,9,4.078316527137233
vgg11,gelu,adamw,cifar10,0,1,0.6474158653846154,1.071371125793457,0.6379,0.0009842915805643156,14.674181461334229,0.9514177110460069,0.65972900390625,41.04943339029948,3.119036462571886,9,9,5.493413194130617
vgg11,gelu,adamw,cifar10,0,2,0.7221754807692308,0.7503516778945923,0.7454,0.0009648882429441258,14.585585117340088,0.9448676639133029,0.60888671875,42.071104261610245,3.3451657030317516,9,9,3.166477422981013
vgg11,gelu,adamw,cifar10,0,3,0.7675480769230769,0.6765103268623353,0.7711,0.0009381533400219318,14.633006572723389,0.9403214984469943,0.56988525390625,43.4676399230957,3.4547717571258545,9,9,4.79911741004324
vgg11,gelu,adamw,cifar10,0,4,0.7938501602564103,0.5899611636161805,0.7969,0.0009045084971874737,14.585850238800049,0.9373135036892362,0.54541015625,43.503158781263565,3.551887777116564,9,9,3.1617781605653588
vgg11,gelu,adamw,cifar10,0,5,0.8179086538461539,0.5571808033943176,0.8107,0.0008644843137107057,14.632691860198975,0.9348347981770834,0.5289306640625,44.011204189724396,3.649670812818739,9,9,4.524282188056311
vgg11,gelu,adamw,cifar10,0,6,0.8366185897435897,0.5224550541877746,0.8222,0.0008187119948743448,14.6709885597229,0.9332679112752279,0.51629638671875,44.701101303100586,3.876269261042277,9,9,4.468481676205046
vgg11,gelu,adamw,cifar10,0,7,0.8509815705128205,0.4660803268432617,0.8409,0.0007679133974894982,14.571712017059326,0.9309012095133463,0.4990234375,45.30432467990451,3.9688861634996204,9,9,5.274206605109175
vgg11,gelu,adamw,cifar10,0,8,0.8666266025641025,0.49808163495063784,0.8356,0.0007128896457825362,14.627817153930664,0.9278426700168185,0.47552490234375,45.27399571736654,4.074611743291219,9,9,3.510862607525478
vgg11,gelu,adamw,cifar10,0,9,0.8755008012820513,0.4689671618461609,0.8461,0.0006545084971874736,15.29062032699585,0.9266779157850478,0.46466064453125,45.50852266947428,4.079342444737752,9,9,5.065021830478168
vgg11,gelu,adamw,cifar10,0,10,0.8867588141025641,0.398273422908783,0.8658,0.0005936906572928624,14.670604705810547,0.9265850914849175,0.4666748046875,45.59777429368761,4.072301758660211,9,9,4.449607027081193
vgg11,gelu,adamw,cifar10,0,11,0.8993189102564103,0.416056737947464,0.866,0.0005313952597646568,15.171502113342285,0.9245595865779452,0.45135498046875,46.22852007548014,4.451220194498698,9,9,4.680794637415287
vgg11,gelu,adamw,cifar10,0,12,0.9085136217948718,0.42268450531959534,0.8639,0.00046860474023534336,14.608350276947021,0.924139122168223,0.4482358694076538,46.39199786716037,4.479806661605835,9,9,5.836165686605303
vgg11,gelu,adamw,cifar10,0,13,0.9185897435897435,0.39672235112190246,0.8715,0.0004063093427071377,14.598669528961182,0.9254273672898611,0.4606604278087616,46.203267627292206,4.421452575259739,9,9,5.640644813527916
vgg11,gelu,adamw,cifar10,0,14,0.9280048076923076,0.39619797954559327,0.8737,0.00034549150281252644,14.703772783279419,0.924895445505778,0.45672607421875,46.605876710679794,4.401875654856364,9,9,5.902023034681394
vgg11,gelu,adamw,cifar10,0,15,0.9359975961538461,0.3875752965927124,0.8799,0.00028711035421746366,14.919840097427368,0.924219677845637,0.45210912823677063,46.79253366258409,4.4713484976026745,9,9,6.539536921640031
vgg11,gelu,adamw,cifar10,0,16,0.9436899038461538,0.3740997311592102,0.8854,0.00023208660251050156,14.59723448753357,0.9233310785558488,0.444295197725296,46.7893435160319,4.523114787207709,9,9,6.472725382583449
vgg11,gelu,adamw,cifar10,0,17,0.9520232371794872,0.3986016127586365,0.8806,0.00018128800512565513,14.606404066085815,0.9233328501383463,0.44591623544692993,46.6146420372857,4.339611795213488,9,9,7.554164602910122
vgg11,gelu,adamw,cifar10,0,18,0.9570512820512821,0.38381546330451966,0.8864,0.00013551568628929433,14.787652492523193,0.9234047763877444,0.44582119584083557,47.00750838385688,4.645989974339803,9,9,6.145882872467369
vgg11,gelu,adamw,cifar10,0,19,0.962520032051282,0.39395499572753906,0.8889,9.549150281252634e-05,14.715324878692627,0.9231232437822554,0.4427419602870941,47.16130256652832,4.542861514621311,9,9,8.56606922827871
vgg11,gelu,adamw,cifar10,0,20,0.9682291666666667,0.39956199378967283,0.8911,6.184665997806823e-05,14.72241497039795,0.9246240125762092,0.4568483829498291,47.235620710584854,4.532654205958049,9,9,10.595363126144488
vgg11,gelu,adamw,cifar10,0,21,0.9712339743589744,0.3979413544654846,0.8916,3.511175705587433e-05,14.732658863067627,0.9241672191354964,0.451142281293869,47.14024967617459,4.509854661093818,9,9,10.18021826046457
vgg11,gelu,adamw,cifar10,0,22,0.974238782051282,0.40070773963928225,0.8932,1.570841943568452e-05,14.714092493057251,0.9241300457053714,0.45208629965782166,47.15555508931478,4.467171907424927,9,9,10.790731628872631
vgg11,gelu,adamw,cifar10,0,23,0.9751802884615385,0.3992220801830292,0.8931,3.942649342761118e-06,14.666755437850952,0.9245706597963969,0.45601046085357666,47.319437450832794,4.662114355299208,9,9,11.253195338916804
vgg11,gelu,adamw,cifar10,0,24,0.9747395833333333,0.40299104533195496,0.8933,0.0,14.647416591644287,0.9245119724008772,0.454873651266098,47.28294690450033,4.67106392648485,9,9,11.142504755491858
vgg11,gelu,adamw,cifar10,1,0,0.46802884615384616,1.2236127029418946,0.5604,0.000996057350657239,14.607520818710327,0.9549745917320251,0.68377685546875,39.59017986721463,3.013455867767334,9,9,3.2515004100759355
vgg11,gelu,adamw,cifar10,1,1,0.6578725961538462,1.043230348777771,0.6513,0.0009842915805643156,14.688247680664062,0.9476979573567709,0.62591552734375,41.72831281026205,3.2078807089063854,9,9,5.9148086448721156
vgg11,gelu,adamw,cifar10,1,2,0.7288060897435897,0.6916978414535523,0.7598,0.0009648882429441258,15.155432939529419,0.944057994418674,0.59698486328125,43.02482880486382,3.5538923740386963,9,9,7.153787122610612
vgg11,gelu,adamw,cifar10,1,3,0.7690504807692308,0.738893702507019,0.7549,0.0009381533400219318,14.952897787094116,0.9370459450615777,0.537353515625,43.696205139160156,3.4537778430514865,9,9,5.566093914617548
vgg11,gelu,adamw,cifar10,1,4,0.8001201923076923,0.5770058403015137,0.8041,0.0009045084971874737,14.612177610397339,0.9351018269856771,0.52630615234375,44.27985276116265,3.7453751034206815,9,9,4.174765270651662
vgg11,gelu,adamw,cifar10,1,5,0.8223357371794872,0.6191000305175781,0.7856,0.0008644843137107057,14.66693377494812,0.9341316223144531,0.5206298828125,44.477743996514214,3.72185394499037,9,9,3.255883340286995
vgg11,gelu,adamw,cifar10,1,6,0.8386017628205128,0.5368181164979935,0.8155,0.0008187119948743448,14.661123275756836,0.9310871760050455,0.49530029296875,45.21454832288954,3.8135750823550754,9,9,6.889840644854897
vgg11,gelu,adamw,cifar10,1,7,0.85234375,0.49632012872695924,0.8296,0.0007679133974894982,14.63258957862854,0.9305988947550455,0.49517822265625,45.478303061591255,4.071115149392022,9,9,4.380392177004414
vgg11,gelu,adamw,cifar10,1,8,0.8664463141025641,0.5106040500640869,0.8278,0.0007128896457825362,14.749626874923706,0.9264507293701172,0.4588623046875,45.89336628384061,4.117993301815456,9,9,4.30895184853238
vgg11,gelu,adamw,cifar10,1,9,0.878525641025641,0.4796468910217285,0.8387,0.0006545084971874736,14.656480312347412,0.9258846706814237,0.45758056640625,46.18883344862196,4.224189864264594,9,9,5.491768250342769
vgg11,gelu,adamw,cifar10,1,10,0.8906450320512821,0.47752971358299257,0.8428,0.0005936906572928624,15.05367136001587,0.9224468866984049,0.43035888671875,46.38659477233887,4.343785815768772,9,9,5.286913995929699
vgg11,gelu,adamw,cifar10,1,11,0.9010616987179487,0.4019997253894806,0.869,0.0005313952597646568,14.589022636413574,0.9232457478841146,0.4377098083496094,46.552929136488174,4.557940218183729,9,9,3.2256812657941283
vgg11,gelu,adamw,cifar10,1,12,0.9126802884615385,0.39268769307136536,0.8735,0.00046860474023534336,14.649330615997314,0.922792010837131,0.43707275390625,46.77128558688693,4.422758923636542,9,9,5.137511210371077
vgg11,gelu,adamw,cifar10,1,13,0.92265625,0.4017348328590393,0.872,0.0004063093427071377,14.702462673187256,0.9224465555614896,0.434326171875,46.64079263475206,4.568610535727607,9,9,3.4968465785307212
vgg11,gelu,adamw,cifar10,1,14,0.9311097756410256,0.39919286155700684,0.8762,0.00034549150281252644,14.730169773101807,0.9218492441707187,0.43011474609375,46.91146892971463,4.551572031444973,9,9,5.9081942451376825
vgg11,gelu,adamw,cifar10,1,15,0.9370392628205129,0.36831755871772764,0.8867,0.00028711035421746366,14.614511489868164,0.9240275323390961,0.4505467712879181,46.95898840162489,4.772788180245294,9,9,5.515485407466569
vgg11,gelu,adamw,cifar10,1,16,0.9470753205128205,0.38768726568222045,0.8833,0.00023208660251050156,15.91861605644226,0.9222990208201938,0.43536460399627686,47.12403212653266,4.65497710969713,9,9,7.780624583655907
vgg11,gelu,adamw,cifar10,1,17,0.9528645833333333,0.37960196657180784,0.8883,0.00018128800512565513,14.610170364379883,0.9242936505211724,0.45328444242477417,47.045788023206924,4.589467896355523,9,9,5.737936082837796
vgg11,gelu,adamw,cifar10,1,18,0.9587139423076924,0.37630747590065,0.891,0.00013551568628929433,14.574779033660889,0.9231716626220279,0.44352516531944275,47.52615737915039,4.684993929333157,9,9,6.5005825137956235
vgg11,gelu,adamw,cifar10,1,19,0.9644431089743589,0.37885038957595824,0.8943,9.549150281252634e-05,14.658505916595459,0.9227946632438235,0.44158074259757996,47.56645732455783,4.540258698993259,9,9,6.425083248296217
vgg11,gelu,adamw,cifar10,1,20,0.9678285256410256,0.3746009170532227,0.8951,6.184665997806823e-05,14.711744785308838,0.9236058361000485,0.4482415020465851,47.53772121005588,4.776246256298489,9,9,7.178857740978176
vgg11,gelu,adamw,cifar10,1,21,0.9705729166666667,0.3747791813850403,0.8993,3.511175705587433e-05,14.805551290512085,0.9240448176860809,0.45159462094306946,47.58368937174479,4.634561830096775,9,9,6.642222457603468
