arch,activation,dataset,seed,epoch,train_acc,test_loss,test_acc,lr,epoch_time,mean_active_frac,min_active_frac,mean_effective_rank,mean_stable_rank,n_layers_measured,n_layers_total,grad_norm
resnet18,gelu,cifar100,0,1,0.1817508012820513,3.1826599182128907,0.2211,0.09842915805643156,18.253639459609985,0.9867315011865953,0.9790158271789551,50.7757355185116,3.687084576662849,17,17,2.0875037998506447
resnet18,gelu,cifar100,0,2,0.27572115384615387,2.6803563949584963,0.3179,0.09648882429441258,18.238977432250977,0.9874239669126623,0.9800395965576172,54.1787571626551,4.416203681160422,17,17,2.2501502359759473
resnet18,gelu,cifar100,0,3,0.37097355769230766,2.3657105197906496,0.377,0.09381533400219319,18.21247124671936,0.9884497418123133,0.980560302734375,55.678147933062384,5.195643621332505,17,17,2.347092962099432
resnet18,gelu,cifar100,0,4,0.44306891025641026,2.0695512605667115,0.4445,0.0904508497187474,18.215444087982178,0.9892638711368337,0.9797515869140625,56.38734907262466,6.096326056648703,17,17,2.159460829704326
resnet18,gelu,cifar100,0,5,0.4902844551282051,1.8696468826293946,0.4943,0.0864484313710706,18.229351043701172,0.9898928614223704,0.9805469512939453,56.820628446691174,6.747649375130148,17,17,2.4385839920931107
resnet18,gelu,cifar100,0,6,0.5300881410256411,1.7519677165985108,0.5132,0.0818711994874345,18.230962991714478,0.9901571414049934,0.9799022674560547,56.90033542408663,7.201123840668622,17,17,2.6503187279864866
resnet18,gelu,cifar100,0,7,0.5595552884615385,1.66106392288208,0.5453,0.07679133974894983,18.220911264419556,0.9902872057522044,0.9798698425292969,56.99930976418888,7.710530603633208,17,17,2.451478102268396
resnet18,gelu,cifar100,0,8,0.5826121794871795,1.6323283334732055,0.5515,0.07128896457825364,18.206404447555542,0.9902014451868394,0.979461669921875,57.297480190501496,8.122179704553941,17,17,2.458378872017076
resnet18,gelu,cifar100,0,9,0.6096354166666667,1.534041786956787,0.5798,0.06545084971874737,18.18992280960083,0.9902448794421028,0.9793663024902344,57.41035192153033,7.984970878152287,17,17,2.5374014667616573
resnet18,gelu,cifar100,0,10,0.6321714743589744,1.500534404373169,0.5834,0.05936906572928624,18.17782473564148,0.9901241134194767,0.9795455932617188,57.32789993286133,8.252633192959953,17,17,2.813304665563253
resnet18,gelu,cifar100,0,11,0.6521634615384615,1.3816147222518922,0.6089,0.05313952597646568,18.241862535476685,0.990103427101584,0.9797992706298828,57.42748462452608,8.349397883695715,17,17,3.0411991235313733
resnet18,gelu,cifar100,0,12,0.6739383012820512,1.3178384513854982,0.6319,0.04686047402353434,18.197842359542847,0.990016362246345,0.9794731140136719,57.546513501335596,8.545115232467651,17,17,3.316174477594376
resnet18,gelu,cifar100,0,13,0.6949919871794872,1.3196847301483154,0.6276,0.04063093427071378,18.23075819015503,0.9899661821477553,0.9797935485839844,57.58554952284869,8.573971257490271,17,17,3.2157880103308814
resnet18,gelu,cifar100,0,14,0.7162860576923077,1.2766550449371339,0.6471,0.03454915028125265,18.205801010131836,0.9899556075825411,0.9799747467041016,57.556243896484375,8.388071859584135,17,17,3.193942631034872
resnet18,gelu,cifar100,0,15,0.741045673076923,1.2493259838104247,0.6486,0.02871103542174637,18.201579332351685,0.9899042494156781,0.9796333312988281,57.60393030503217,8.026885158875409,17,17,3.8022036305117957
resnet18,gelu,cifar100,0,16,0.767207532051282,1.2111655014038085,0.6607,0.02320866025105016,18.17461371421814,0.9899923661175896,0.9796791076660156,57.63421608419979,8.665568127351648,17,17,4.386494923647177
resnet18,gelu,cifar100,0,17,0.79453125,1.1441738563537598,0.6851,0.018128800512565515,18.15054225921631,0.9900654098566841,0.9799232482910156,57.7529842152315,8.583093082203584,17,17,3.9894614514812177
resnet18,gelu,cifar100,0,18,0.8205929487179487,1.08505801486969,0.6964,0.013551568628929436,37.243640184402466,0.9900969231829924,0.9796667098999023,57.95528681137983,8.750648288165822,17,17,4.6412411461192455
resnet18,gelu,cifar100,0,19,0.8537459935897436,1.070730099105835,0.7033,0.009549150281252635,18.641356468200684,0.9901602443526772,0.9798421859741211,57.796427109662226,8.504786267000085,17,17,5.748280192110019
resnet18,gelu,cifar100,0,20,0.8806891025641026,1.034283438873291,0.7175,0.006184665997806822,18.250887632369995,0.9902336106580847,0.9798736572265625,58.07087303610409,8.491191779865938,17,17,5.781293097622139
resnet18,gelu,cifar100,0,21,0.9043269230769231,1.0128864381790161,0.7231,0.003511175705587433,18.28387141227722,0.9902358055114746,0.9797964096069336,58.05613349465763,9.112202644348145,17,17,6.350885341208659
resnet18,gelu,cifar100,0,22,0.9233173076923077,0.990649913597107,0.7295,0.001570841943568452,18.251953125,0.9903027730829576,0.9799880981445312,58.1532460381003,9.020317203858319,17,17,6.50032232905541
resnet18,gelu,cifar100,0,23,0.9373197115384615,0.9841742120742798,0.7326,0.00039426493427611184,18.26058554649353,0.990325366749483,0.9801301956176758,58.039345011991614,9.079045618281645,17,17,6.691697331998423
resnet18,gelu,cifar100,0,24,0.9427684294871795,0.9808784509658813,0.7342,0.0,18.222837209701538,0.9903343705569997,0.9801483154296875,58.101762883803424,8.77863213595222,17,17,6.744598800646118
resnet18,gelu,cifar100,1,0,0.08920272435897436,3.5569831832885743,0.1486,0.0996057350657239,18.28551983833313,0.9826774562106413,0.9658278822898865,48.32785617603975,3.603172554689295,17,17,1.7822098104388957
resnet18,gelu,cifar100,1,1,0.18772035256410258,3.0451564487457277,0.2427,0.09842915805643156,18.194825649261475,0.9849968377281638,0.9786906242370605,53.30283759622013,4.32885498159072,17,17,2.2040188631466697
resnet18,gelu,cifar100,1,2,0.29859775641025643,2.5328269496917724,0.3385,0.09648882429441258,18.259973526000977,0.9868363913367776,0.9799213409423828,55.77468827191521,4.755939778159647,17,17,2.1838757339757455
resnet18,gelu,cifar100,1,3,0.4002804487179487,2.095479376029968,0.4408,0.09381533400219319,18.269710779190063,0.9879062035504509,0.9791316986083984,56.55691999547622,5.50416093714097,17,17,2.1526545201977645
resnet18,gelu,cifar100,1,4,0.46806891025641023,1.8799821630477904,0.483,0.0904508497187474,18.25187849998474,0.9887299818151137,0.9786872863769531,57.05543181475471,6.414218523923089,17,17,2.2195041254388332
resnet18,gelu,cifar100,1,5,0.5176682692307693,1.7456543930053712,0.5192,0.0864484313710706,18.20156693458557,0.9893473737380084,0.9787693023681641,57.46159789141487,7.16801259096931,17,17,2.424664365104091
resnet18,gelu,cifar100,1,6,0.550400641025641,1.6718310440063477,0.5395,0.0818711994874345,19.837970972061157,0.9896202788633459,0.9789772033691406,57.499830582562616,7.492539630216711,17,17,2.2505223698955934
resnet18,gelu,cifar100,1,7,0.5772235576923077,1.5466510951995849,0.5702,0.07679133974894983,29.20781707763672,0.989792122560389,0.9789142608642578,57.34942873786478,7.689634252997005,17,17,2.464439033104224
resnet18,gelu,cifar100,1,8,0.6043669871794872,1.5779894927978515,0.5691,0.07128896457825364,18.047060012817383,0.9899352999294505,0.9794235229492188,57.53898530847886,8.223316178602332,17,17,2.630328629717276
resnet18,gelu,cifar100,1,9,0.6211338141025641,1.6332141925811767,0.5612,0.06545084971874737,18.0464026927948,0.9898317982168758,0.9795036315917969,57.731829699348,8.5903122845818,17,17,2.7874100884468227
resnet18,gelu,cifar100,1,10,0.6443509615384615,1.4425849596023559,0.5939,0.05936906572928624,18.05223846435547,0.9898373519673067,0.9795494079589844,57.84786673153148,8.416357110528384,17,17,2.780743148957728
resnet18,gelu,cifar100,1,11,0.6638221153846153,1.3769932697296143,0.617,0.05313952597646568,18.026835203170776,0.9898189937367159,0.9794025421142578,58.051645166733685,8.935393571853638,17,17,2.823418388433711
resnet18,gelu,cifar100,1,12,0.6865584935897436,1.3637735904693604,0.6231,0.04686047402353434,18.054741144180298,0.9897397265714758,0.9791202545166016,57.82168758616728,8.467906769584207,17,17,3.310515071241755
resnet18,gelu,cifar100,1,13,0.7077524038461539,1.2595094398498534,0.6415,0.04063093427071378,18.023590087890625,0.9897176377913531,0.9794502258300781,57.99733352661133,8.648187356836656,17,17,3.4929703719285286
resnet18,gelu,cifar100,1,14,0.7290464743589744,1.2387989102363586,0.6471,0.03454915028125265,18.022351026535034,0.9897443406722125,0.979522705078125,58.10985520306755,8.917612748987535,17,17,3.7022651489444423
resnet18,gelu,cifar100,1,15,0.751141826923077,1.1827123878479004,0.6643,0.02871103542174637,18.192106008529663,0.9897803839515237,0.9794845581054688,58.0528185227338,8.946363729589125,17,17,3.661140131860388
resnet18,gelu,cifar100,1,16,0.7767227564102565,1.1786236078262329,0.6712,0.02320866025105016,18.06968116760254,0.9897541298585779,0.9796199798583984,58.112134372486786,8.613692998886108,17,17,4.315855559814828
resnet18,gelu,cifar100,1,17,0.801963141025641,1.0937316878318786,0.6944,0.018128800512565515,18.087077856063843,0.9898016032050637,0.9795475006103516,58.142601910759424,9.320243919596953,17,17,4.61739840391167
resnet18,gelu,cifar100,1,18,0.8327323717948718,1.073915918636322,0.7031,0.013551568628929436,18.030232191085815,0.9899033869014067,0.9796867370605469,58.2856990589815,9.146982810076546,17,17,4.753858940940934
resnet18,gelu,cifar100,1,19,0.860516826923077,1.0551291149139403,0.7085,0.009549150281252635,17.998536586761475,0.9899599692400765,0.9798517227172852,58.308858534869024,9.320894171209897,17,17,5.550938313399291
resnet18,gelu,cifar100,1,20,0.8839142628205128,0.9926564916610717,0.7297,0.006184665997806822,18.00562572479248,0.9900039364309872,0.979609489440918,58.36074290556066,9.196452771916109,17,17,5.979532914086845
resnet18,gelu,cifar100,1,21,0.9103165064102564,0.9872394050598144,0.7316,0.003511175705587433,18.070870399475098,0.9900100581786212,0.9796438217163086,58.49473998125862,9.224817879059735,17,17,6.303766005505998
resnet18,gelu,cifar100,1,22,0.9284254807692308,0.9731190036773681,0.7334,0.001570841943568452,18.01431393623352,0.9900783405584448,0.9798040390014648,58.48573976404526,9.20085212763618,17,17,6.358364398112616
resnet18,gelu,cifar100,1,23,0.9409855769230769,0.9574366022109986,0.7394,0.00039426493427611184,18.062233448028564,0.990095573313096,0.9796924591064453,58.4380724289838,9.040464120752672,17,17,6.57814666524395
resnet18,gelu,cifar100,1,24,0.9479567307692308,0.9568890289306641,0.7397,0.0,18.005980014801025,0.9900910328416264,0.9796285629272461,58.535576315487134,9.426015839857214,17,17,6.53302365239706
resnet18,gelu,cifar100,2,0,0.10186298076923077,3.467461809539795,0.1673,0.0996057350657239,18.105359315872192,0.9845648933859432,0.970740795135498,48.10211069443647,3.2830850446925446,17,17,1.9492389259166618
resnet18,gelu,cifar100,2,1,0.21524439102564102,2.8961094261169436,0.2645,0.09842915805643156,18.016336917877197,0.9857349535998177,0.9797773361206055,53.3091827841366,4.077504719004912,17,17,1.9498313872759585
resnet18,gelu,cifar100,2,2,0.32419871794871796,2.6621223323822023,0.3316,0.09648882429441258,18.014773845672607,0.9863851350896499,0.9804210662841797,55.6795586978688,4.701142072677612,17,17,2.358390392506691
resnet18,gelu,cifar100,2,3,0.41748798076923077,2.139326628494263,0.4247,0.09381533400219319,18.050955772399902,0.9875463738160974,0.9801502227783203,56.31466181137983,5.368146293303546,17,17,2.131131506800467
resnet18,gelu,cifar100,2,4,0.4775641025641026,1.9266729022979736,0.4828,0.0904508497187474,18.055738925933838,0.9884278774261475,0.979888916015625,56.938726761761835,6.336991394267363,17,17,2.226639245410473
resnet18,gelu,cifar100,2,5,0.5163261217948718,1.7808684219360351,0.5115,0.0864484313710706,18.03866195678711,0.9890957018908333,0.9797248840332031,57.166319005629596,7.129005712621352,17,17,2.346340135759832
resnet18,gelu,cifar100,2,6,0.5540865384615384,1.7670897876739502,0.5231,0.0818711994874345,18.016624927520752,0.9895535917843089,0.9797019958496094,57.30836307301241,7.379356019637164,17,17,2.534998096752853
resnet18,gelu,cifar100,2,7,0.579266826923077,1.7068216391563416,0.5312,0.07679133974894983,18.017062664031982,0.9897225043352913,0.9797248840332031,57.40512556188247,7.978624568266027,17,17,2.667684187922809
resnet18,gelu,cifar100,2,8,0.6024639423076923,1.5542576034545899,0.5641,0.07128896457825364,18.098162174224854,0.9898423447328455,0.9804954528808594,57.614626716164985,7.965717147378361,17,17,2.645389177861794
resnet18,gelu,cifar100,2,9,0.6256810897435897,1.4704704948425293,0.5879,0.06545084971874737,18.052833318710327,0.9898241688223446,0.9798755645751953,57.49437780941234,8.213687896728516,17,17,2.6859697539566016
resnet18,gelu,cifar100,2,10,0.6475160256410256,1.425723686981201,0.6054,0.05936906572928624,18.04545569419861,0.9896399554084329,0.9798908233642578,57.66860378489775,8.474629163742065,17,17,2.933927172669462
resnet18,gelu,cifar100,2,11,0.6661057692307693,1.4131227380752565,0.6024,0.05313952597646568,18.02508568763733,0.9897641013650333,0.9799003601074219,57.82036096909467,8.206786814857931,17,17,3.1228305214512075
resnet18,gelu,cifar100,2,12,0.6870392628205129,1.3185248477935791,0.6331,0.04686047402353434,18.0226411819458,0.9897072315216064,0.9797744750976562,57.67143788057215,8.384941059000353,17,17,3.2507225907958146
resnet18,gelu,cifar100,2,13,0.7091145833333333,1.2961650524139405,0.6346,0.04063093427071378,18.05164909362793,0.9896834597868078,0.9801464080810547,57.83024417652803,8.866807306514067,17,17,3.41379855210967
resnet18,gelu,cifar100,2,14,0.7314503205128206,1.2599663994789123,0.647,0.03454915028125265,18.03331160545349,0.9896118781145882,0.9799327850341797,57.87120145909927,8.620137354906868,17,17,3.8015697858327955
resnet18,gelu,cifar100,2,15,0.7520833333333333,1.2296460158348084,0.6538,0.02871103542174637,18.005794286727905,0.9895965351777918,0.9800052642822266,57.79101023954504,8.625531981973086,17,17,3.9813334665630635
resnet18,gelu,cifar100,2,16,0.7756810897435897,1.121265909576416,0.6794,0.02320866025105016,17.98212480545044,0.9897496560040642,0.9798593521118164,57.891078500186694,8.391075625139123,17,17,4.342515931286089
resnet18,gelu,cifar100,2,17,0.8073317307692308,1.1072787516593934,0.6903,0.018128800512565515,17.998962879180908,0.9897410168367273,0.9798822402954102,58.033551160027,8.89026653065401,17,17,4.651269602272496
resnet18,gelu,cifar100,2,18,0.833213141025641,1.0955414026260375,0.6995,0.013551568628929436,18.0401873588562,0.9897990647484275,0.9798402786254883,58.18790368472828,9.044676808749928,17,17,5.089557823268176
resnet18,gelu,cifar100,2,19,0.8598758012820513,1.0388312837600708,0.7146,0.009549150281252635,18.34747314453125,0.9898854669402627,0.9799346923828125,58.21320769366096,9.153908757602467,17,17,5.431713911599113
resnet18,gelu,cifar100,2,20,0.8892227564102564,1.0146264771461486,0.7255,0.006184665997806822,18.1420636177063,0.9899974710801068,0.9800205230712891,58.13372892491958,8.900127256617827,17,17,5.968877586006293
resnet18,gelu,cifar100,2,21,0.9123397435897436,0.9864191284179687,0.7339,0.003511175705587433,18.06173610687256,0.9900143041330225,0.9799394607543945,58.05676673440372,8.627964061849257,17,17,6.64735295720928
resnet18,gelu,cifar100,2,22,0.9300480769230769,0.9652340074539184,0.7393,0.001570841943568452,17.988551139831543,0.9899870788349825,0.979802131652832,58.23174173691694,8.857679535360898,17,17,6.520278766279088
resnet18,gelu,cifar100,2,23,0.9416466346153847,0.9620859481811523,0.7396,0.00039426493427611184,17.989044189453125,0.990031733232386,0.9800071716308594,58.25924368465648,8.739047050476074,17,17,6.470808494899084
resnet18,gelu,cifar100,2,24,0.9498397435897435,0.961902465248108,0.7395,0.0,18.085447311401367,0.9900079334483427,0.980015754699707,58.27896970861099,8.880917885724235,17,17,6.6192455383331685
resnet18,silu,cifar100,0,0,0.07385817307692308,3.725409860229492,0.1163,0.0996057350657239,18.37111735343933,0.9920878550585579,0.9856653213500977,45.788180856143725,3.296147998641519,17,17,1.4128180792673009
resnet18,silu,cifar100,0,1,0.17588141025641027,3.174438101577759,0.22,0.09842915805643156,17.995311975479126,0.9914174500633689,0.9839496612548828,52.741416931152344,4.8915439072777245,17,17,2.0519695419374893
resnet18,silu,cifar100,0,2,0.27339743589743587,2.7120870140075684,0.3142,0.09648882429441258,18.014750719070435,0.9927203374750474,0.9823493957519531,55.03082185633042,5.94462318981395,17,17,2.1179560964529167
resnet18,silu,cifar100,0,3,0.36025641025641025,2.364622883605957,0.3764,0.09381533400219319,17.997846126556396,0.9938665838802562,0.9834709167480469,56.0633015352137,6.9603347497827865,17,17,2.3663571349517296
resnet18,silu,cifar100,0,4,0.42405849358974357,2.112920275115967,0.4352,0.0904508497187474,18.19401741027832,0.9947239791645723,0.9837722778320312,56.43216817519244,7.435100232853609,17,17,2.2019050730206544
resnet18,silu,cifar100,0,5,0.46796875,1.9745574840545654,0.4644,0.0864484313710706,18.07813000679016,0.9951441568486831,0.9853286743164062,56.62190919763901,7.756988861981561,17,17,2.32855274740952
resnet18,silu,cifar100,0,6,0.5036858974358974,1.835218475151062,0.4939,0.0818711994874345,17.988933086395264,0.9952203526216394,0.9849510192871094,57.00857184914982,8.31405520439148,17,17,2.384759177932501
resnet18,silu,cifar100,0,7,0.5334134615384616,1.7594464252471924,0.5225,0.07679133974894983,18.015164375305176,0.9953921682694379,0.9862041473388672,56.850986929500806,8.63632070316988,17,17,2.2804602641728797
resnet18,silu,cifar100,0,8,0.5533052884615385,1.714212398147583,0.5291,0.07128896457825364,18.029125452041626,0.9953898296636694,0.9859542846679688,57.13977387372185,9.465693473815918,17,17,2.49695323918765
resnet18,silu,cifar100,0,9,0.5774839743589744,1.636616164779663,0.5494,0.06545084971874737,17.978368997573853,0.9953574292800006,0.9860439300537109,56.93434569414924,9.389523407992195,17,17,2.4493604734044867
resnet18,silu,cifar100,0,10,0.5975761217948717,1.6608960905075074,0.5451,0.05936906572928624,18.008638381958008,0.9952755815842572,0.9859485626220703,57.11885115679573,9.538235131432028,17,17,2.674079310369933
resnet18,silu,cifar100,0,11,0.6151642628205128,1.504035524559021,0.5855,0.05313952597646568,18.00539207458496,0.9952287253211526,0.9860382080078125,57.183105917537915,9.464532852172852,17,17,2.7761055056721693
resnet18,silu,cifar100,0,12,0.6364182692307693,1.4585968969345093,0.5936,0.04686047402353434,18.030361890792847,0.9951615053064683,0.9858369827270508,57.341542187859034,10.082648263258093,17,17,2.9538978323062834
resnet18,silu,cifar100,0,13,0.6543669871794872,1.375596389770508,0.6102,0.04063093427071378,17.992401123046875,0.995121016221888,0.98529052734375,57.35223523308249,9.682958897422342,17,17,3.1194672769924083
resnet18,silu,cifar100,0,14,0.6754206730769231,1.3200464979171753,0.6268,0.03454915028125265,18.02625346183777,0.9950749733868767,0.9853239059448242,57.56824313893038,10.025676797418033,17,17,3.1759541239664837
resnet18,silu,cifar100,0,15,0.6922676282051282,1.270816934967041,0.6376,0.02871103542174637,18.026466369628906,0.9950219462899601,0.9852085113525391,57.50455160701976,9.73651110424715,17,17,3.46596836928217
resnet18,silu,cifar100,0,16,0.7167467948717948,1.2526015659332275,0.6469,0.02320866025105016,18.018211364746094,0.9950338531942928,0.985356330871582,57.63617481904871,9.75227061439963,17,17,3.410642717817667
resnet18,silu,cifar100,0,17,0.7387820512820513,1.1779959552764891,0.6653,0.018128800512565515,18.03499960899353,0.995047457077924,0.985020637512207,57.716889325310206,9.745549819048714,17,17,3.79069537388071
resnet18,silu,cifar100,0,18,0.7590544871794872,1.1351370204925537,0.6811,0.013551568628929436,18.00576639175415,0.9950080759385053,0.9852867126464844,57.784594143138214,10.20741452890284,17,17,4.577296896133924
resnet18,silu,cifar100,0,19,0.7834735576923076,1.1130951860427856,0.6862,0.009549150281252635,18.210355520248413,0.9950602896073285,0.9852075576782227,57.68346764059628,10.225435439278098,17,17,4.417012193688479
resnet18,silu,cifar100,0,20,0.8104366987179488,1.0682339031219483,0.7019,0.006184665997806822,18.043250560760498,0.9951093617607566,0.9856634140014648,57.959416333366846,10.0336672558504,17,17,4.878043279635448
resnet18,silu,cifar100,0,21,0.8315104166666667,1.033236452293396,0.7049,0.003511175705587433,17.989400386810303,0.9951180710512049,0.9855461120605469,57.92192683500402,10.06600521592533,17,17,5.4531409285601855
resnet18,silu,cifar100,0,22,0.8513822115384615,0.9971702587127685,0.7157,0.001570841943568452,18.009652137756348,0.995141534244313,0.9857196807861328,57.97451714908375,9.937293501461253,17,17,5.459012907231718
resnet18,silu,cifar100,0,23,0.8658453525641026,0.9823644138336182,0.7196,0.00039426493427611184,18.00424075126648,0.995155039955588,0.9856586456298828,57.899841757381665,9.480108064763686,17,17,5.669549035606325
resnet18,silu,cifar100,0,24,0.8745993589743589,0.9768340909957886,0.7242,0.0,18.09725570678711,0.9951568666626426,0.9858207702636719,57.89630441104664,9.94852889285368,17,17,5.762726774596064
resnet18,silu,cifar100,1,0,0.07732371794871795,3.7147393630981447,0.1205,0.0996057350657239,18.00926947593689,0.991893025005565,0.9844908714294434,43.99886580074535,3.179478182512171,17,17,1.2940436586121098
resnet18,silu,cifar100,1,1,0.1648838141025641,3.2824742347717284,0.2003,0.09842915805643156,17.986642837524414,0.9925792357500862,0.9857583045959473,50.83765007467831,4.461501079447129,17,17,1.9007805584399995
resnet18,silu,cifar100,1,2,0.24689503205128205,2.9196214736938475,0.2774,0.09648882429441258,18.026662349700928,0.9932483364554012,0.9839458465576172,54.42424661972944,5.845786305034862,17,17,1.9091089423510255
resnet18,silu,cifar100,1,3,0.3214543269230769,2.4389383178710937,0.3675,0.09381533400219319,17.99069619178772,0.99440458241631,0.9842529296875,55.71621524586397,6.612308488172643,17,17,1.9512654392397804
resnet18,silu,cifar100,1,4,0.39557291666666666,2.19399292011261,0.4162,0.0904508497187474,18.011970043182373,0.9951940704794491,0.9853668212890625,56.19194928337546,7.215943757225485,17,17,2.1526981687574307
resnet18,silu,cifar100,1,5,0.44719551282051284,1.9932560941696167,0.4594,0.0864484313710706,18.051939725875854,0.9955831836251652,0.9860115051269531,56.31998869952034,7.547086813870599,17,17,2.160575555650723
resnet18,silu,cifar100,1,6,0.48633814102564105,1.874956181716919,0.4926,0.0818711994874345,18.06010150909424,0.9957020422991585,0.9866237640380859,56.46512154971852,8.124415551914888,17,17,2.348412337811254
resnet18,silu,cifar100,1,7,0.5194110576923077,1.7611688541412354,0.5193,0.07679133974894983,18.081003427505493,0.9958005792954389,0.9867019653320312,56.57644832835478,8.057078922496123,17,17,2.2873285934633367
resnet18,silu,cifar100,1,8,0.5464342948717948,1.719070026397705,0.5308,0.07128896457825364,18.016570806503296,0.9956977928386015,0.9867992401123047,56.83147744571461,8.657379206489114,17,17,2.2922796896527355
resnet18,silu,cifar100,1,9,0.5677283653846154,1.7277005043029785,0.535,0.06545084971874737,18.01616930961609,0.9957046929527732,0.9873104095458984,56.90367305980009,9.071346829919253,17,17,2.5438831569323472
resnet18,silu,cifar100,1,10,0.5885416666666666,1.54004303150177,0.5686,0.05936906572928624,18.080206871032715,0.995626127018648,0.9870529174804688,57.09466911764706,9.175128375782686,17,17,2.5738134359926828
resnet18,silu,cifar100,1,11,0.6091746794871795,1.474252436065674,0.5862,0.05313952597646568,18.00408387184143,0.9955931130577537,0.9869318008422852,57.11096595315372,9.465703248977661,17,17,2.5069636841000307
resnet18,silu,cifar100,1,12,0.6291466346153847,1.409603252029419,0.6018,0.04686047402353434,18.029243230819702,0.9955348828259636,0.9870100021362305,57.05484278061811,9.21679656645831,17,17,2.949586274054938
resnet18,silu,cifar100,1,13,0.6463741987179488,1.37307932472229,0.6104,0.04063093427071378,18.093687295913696,0.9954399221083697,0.9866514205932617,57.19354135849897,9.235127925872803,17,17,3.006345364055074
resnet18,silu,cifar100,1,14,0.6668870192307692,1.3708668186187745,0.6156,0.03454915028125265,18.1103355884552,0.9953988299650305,0.9864511489868164,57.15965472950655,9.374300886602963,17,17,3.300469403103644
resnet18,silu,cifar100,1,15,0.6885416666666667,1.2971697116851806,0.6357,0.02871103542174637,18.063419342041016,0.9953641751233269,0.9862394332885742,57.34925012027516,9.435033503700705,17,17,3.270102484528309
resnet18,silu,cifar100,1,16,0.7108573717948717,1.2807371175765991,0.6444,0.02320866025105016,18.017712593078613,0.9953902749454274,0.9863424301147461,57.46867976469152,9.262808561325073,17,17,3.4473636250827218
resnet18,silu,cifar100,1,17,0.7299278846153846,1.2124867765426637,0.6616,0.018128800512565515,17.986139059066772,0.9953421985401827,0.9865636825561523,57.46319467881147,9.579384186688591,17,17,3.72247156005926
resnet18,silu,cifar100,1,18,0.7521033653846154,1.1626992797851563,0.6746,0.013551568628929436,18.039725303649902,0.9953913408167222,0.9863882064819336,57.68564897425034,9.896084659239825,17,17,3.978708624167311
resnet18,silu,cifar100,1,19,0.7767027243589744,1.1211030690193176,0.6869,0.009549150281252635,18.13134241104126,0.9953795741586124,0.9864339828491211,57.519087623147406,9.088023031459135,17,17,4.593090234931125
resnet18,silu,cifar100,1,20,0.7993389423076923,1.0551300008773803,0.7065,0.006184665997806822,18.08788561820984,0.9953968805425307,0.9862728118896484,57.72694486730239,9.009967593585744,17,17,4.953365850919911
resnet18,silu,cifar100,1,21,0.8259014423076924,1.0371874961853027,0.7093,0.003511175705587433,18.041547298431396,0.9954258974860696,0.9866056442260742,57.93144607543945,9.26519782402936,17,17,5.151976578891675
resnet18,silu,cifar100,1,22,0.8440304487179487,1.0177341598510743,0.7108,0.001570841943568452,18.037609577178955,0.9954345226287842,0.9866104125976562,57.83166436588063,9.67845740037806,17,17,5.256155605147531
resnet18,silu,cifar100,1,23,0.8574719551282052,0.998540325164795,0.7207,0.00039426493427611184,18.00737953186035,0.9954374677994672,0.9864931106567383,57.89483104032629,9.681395839242374,17,17,5.48562145985794
resnet18,silu,cifar100,1,24,0.8687299679487179,0.9941616992950439,0.7197,0.0,18.00747013092041,0.9954384354984059,0.9865484237670898,57.91398844999426,9.227010881199556,17,17,5.474285186455725
resnet18,silu,cifar100,2,0,0.0837139423076923,3.6733487491607666,0.1261,0.0996057350657239,18.135328769683838,0.9917145897360409,0.985053539276123,44.82652810040642,3.059752569479101,17,17,1.8372939492309839
resnet18,silu,cifar100,2,1,0.1829727564102564,3.1221936195373536,0.2267,0.09842915805643156,18.091098070144653,0.992957592010498,0.9854526519775391,51.504654603845935,4.17548150174758,17,17,1.9432876148317386
resnet18,silu,cifar100,2,2,0.2826121794871795,2.708229159927368,0.3167,0.09648882429441258,18.077235460281372,0.9931405011345359,0.9840583801269531,55.29783069386202,5.5797410432030174,17,17,2.1273403653822416
resnet18,silu,cifar100,2,3,0.37580128205128205,2.309987173461914,0.3934,0.09381533400219319,17.97416353225708,0.9939399046056411,0.9847888946533203,56.33107690250172,6.613727793974035,17,17,1.9918120011709084
resnet18,silu,cifar100,2,4,0.4407451923076923,1.9686054824829102,0.4664,0.0904508497187474,18.039085626602173,0.9945812646080466,0.9848976135253906,57.06532938340131,7.321922919329475,17,17,2.2867092567020535
resnet18,silu,cifar100,2,5,0.4842948717948718,1.8690564960479736,0.4903,0.0864484313710706,18.013273000717163,0.9948771420647117,0.9859638214111328,57.133529887479895,7.884324817096486,17,17,2.1497798190446864
resnet18,silu,cifar100,2,6,0.5164863782051282,1.7949911699295045,0.5113,0.0818711994874345,18.030060291290283,0.9951075385598576,0.9865646362304688,57.37508055743049,8.378526785794426,17,17,2.2042641593930217
resnet18,silu,cifar100,2,7,0.5439903846153846,1.7520931076049804,0.5185,0.07679133974894983,18.03185248374939,0.9951739030725816,0.9862022399902344,57.445434121524585,8.70521452847649,17,17,2.3440334688377726
resnet18,silu,cifar100,2,8,0.5721554487179488,1.6969920593261718,0.5361,0.07128896457825364,18.039975881576538,0.9951360085431267,0.9862098693847656,57.722333795884076,9.028278014239143,17,17,2.404333422392348
resnet18,silu,cifar100,2,9,0.5895633012820513,1.5178590435028076,0.5715,0.06545084971874737,18.027059316635132,0.9951588546528536,0.9864959716796875,57.75176037059111,9.32349559840034,17,17,2.405159626795532
