arch,activation,dataset,seed,epoch,test_loss,test_acc,epoch_time,active_frac_t0.001,active_frac_t0.005,active_frac_t0.01,active_frac_t0.05,active_frac_t0.1,gate_mean,gate_median,gate_std,n_gate_values,gate_q1,gate_q5,gate_q25,gate_q50,gate_q75,gate_q95,gate_q99
resnet18,gelu,cifar10,0,19,0.2799664345264435,0.9129,15.865481615066528,0.9992858823529411,0.9966705882352941,0.9933882352941177,0.9669023529411764,0.9319835294117647,0.45415252447128296,0.4532642364501953,0.22713851928710938,850000,0.015314613468945026,0.07463496923446655,0.31704002618789673,0.4532642364501953,0.5661298632621765,0.8851236701011658,1.0944839715957642
resnet18,gelu,cifar10,0,20,0.2761414447784424,0.9123,15.572190284729004,0.9992705882352941,0.9966988235294117,0.9934105882352942,0.9669658823529412,0.9320011764705882,0.45391786098480225,0.45361387729644775,0.22644853591918945,850000,0.015255614183843136,0.07504913955926895,0.31800830364227295,0.45361387729644775,0.5656638741493225,0.881971001625061,1.0945650339126587
resnet18,gelu,cifar10,0,21,0.2568772539138794,0.9224,17.495976448059082,0.99928,0.9965811764705882,0.9934282352941176,0.9673364705882352,0.9322541176470588,0.45435094833374023,0.4544861912727356,0.22591005265712738,850000,0.015171356499195099,0.07548674196004868,0.3192305564880371,0.4544861912727356,0.5656933784484863,0.8798642754554749,1.0948026180267334
resnet18,gelu,cifar10,0,22,0.24417651028633117,0.9243,15.455049991607666,0.9992705882352941,0.9966435294117647,0.99346,0.9671435294117647,0.9322058823529412,0.4545760154724121,0.45456463098526,0.22601203620433807,850000,0.015382322482764721,0.07520029693841934,0.3194381296634674,0.45456463098526,0.5660272240638733,0.8813086748123169,1.0941035747528076
resnet18,gelu,cifar10,0,23,0.24222152280807496,0.9263,15.128531217575073,0.9992776470588235,0.9966129411764706,0.993495294117647,0.9673517647058824,0.9327105882352941,0.45467010140419006,0.454666405916214,0.22529198229312897,850000,0.015365739353001118,0.07581591606140137,0.32016193866729736,0.454666405916214,0.5659964680671692,0.8792216777801514,1.0927973985671997
resnet18,gelu,cifar10,0,24,0.23924991903305054,0.9281,15.167864322662354,0.9992741176470589,0.9965894117647058,0.9933776470588235,0.9674858823529412,0.9323658823529412,0.4543449580669403,0.45462989807128906,0.22531606256961823,850000,0.015312284231185913,0.07555798441171646,0.31981757283210754,0.45462989807128906,0.5653437972068787,0.8783048987388611,1.092657208442688
resnet18,gelu,cifar10,1,0,1.4767616161346435,0.4586,15.476280689239502,0.9950823529411764,0.9892741176470589,0.9829423529411765,0.9346658823529411,0.8691588235294118,0.5433316230773926,0.5295127034187317,0.35681891441345215,850000,0.0044185505248606205,0.0373871810734272,0.20830866694450378,0.5295127034187317,0.8545218706130981,1.1107159852981567,1.1281344890594482
resnet18,gelu,cifar10,1,1,1.0947453180313111,0.5985,15.645209550857544,0.9970811764705882,0.9919529411764706,0.9859494117647059,0.9401376470588235,0.8789458823529411,0.5305808186531067,0.5132431983947754,0.3401007056236267,850000,0.006630164571106434,0.041554924100637436,0.22839951515197754,0.5132431983947754,0.8081623315811157,1.1003319025039673,1.127651572227478
resnet18,gelu,cifar10,1,2,0.9892234848022461,0.6578,15.54387640953064,0.9980305882352941,0.9933164705882352,0.9876541176470588,0.9434517647058823,0.8840117647058824,0.518124520778656,0.49828463792800903,0.3283269703388214,850000,0.007902073673903942,0.044041480869054794,0.23379075527191162,0.49828463792800903,0.7748751640319824,1.0881431102752686,1.1269786357879639
resnet18,gelu,cifar10,1,3,0.8043988124847412,0.7155,15.1377432346344,0.9985670588235294,0.994175294117647,0.9887564705882353,0.9450870588235294,0.8865235294117647,0.5062241554260254,0.4863598048686981,0.3177677094936371,850000,0.008870521560311317,0.04557470977306366,0.23647840321063995,0.4863598048686981,0.7469167113304138,1.0725293159484863,1.126073956489563
resnet18,gelu,cifar10,1,4,0.7501500244140625,0.7434,16.033053636550903,0.9987611764705883,0.9948364705882353,0.9899188235294117,0.9502282352941176,0.8974470588235294,0.4916366636753082,0.47052955627441406,0.29958030581474304,850000,0.009894374758005142,0.050237026065588,0.2504678964614868,0.47052955627441406,0.7047698497772217,1.0439703464508057,1.1240599155426025
resnet18,gelu,cifar10,1,5,0.8574902296066285,0.727,15.098876953125,0.9989058823529412,0.9953376470588235,0.9909435294117647,0.9554552941176471,0.9079305882352942,0.4822429418563843,0.4625038504600525,0.28381192684173584,850000,0.01104673370718956,0.05614354833960533,0.26376020908355713,0.4625038504600525,0.6726893782615662,1.0158228874206543,1.1211180686950684
resnet18,gelu,cifar10,1,6,0.6248139765739441,0.7884,15.778386116027832,0.9989458823529411,0.9954552941176471,0.9914647058823529,0.9583670588235295,0.9139576470588235,0.47356846928596497,0.4539077877998352,0.27269166707992554,850000,0.011844602413475513,0.05999249964952469,0.2703259289264679,0.4539077877998352,0.6488762497901917,0.995816707611084,1.1181678771972656
resnet18,gelu,cifar10,1,7,0.5572716829776764,0.8092,15.835663318634033,0.99918,0.99608,0.9922917647058823,0.960975294117647,0.9184458823529412,0.46824929118156433,0.45084190368652344,0.2629881799221039,850000,0.013042167760431767,0.06322204321622849,0.27870845794677734,0.45084190368652344,0.6306750774383545,0.9729507565498352,1.1148960590362549
resnet18,gelu,cifar10,1,8,0.5067623126983642,0.8268,15.4808030128479,0.9991870588235294,0.99616,0.9924788235294117,0.9631317647058824,0.9232,0.4644761085510254,0.4486551880836487,0.2555781900882721,850000,0.01343323104083538,0.06699829548597336,0.28512975573539734,0.4486551880836487,0.6166037917137146,0.9563583135604858,1.111732006072998
resnet18,gelu,cifar10,1,9,0.473888099861145,0.8355,15.215301513671875,0.9992247058823529,0.9964658823529412,0.9929635294117647,0.9641188235294118,0.9251458823529412,0.46243640780448914,0.44849085807800293,0.2500911355018616,850000,0.014147172681987286,0.06883131712675095,0.29173216223716736,0.44849085807800293,0.6065857410430908,0.9437665343284607,1.1088987588882446
resnet18,gelu,cifar10,1,10,0.5158038859844207,0.8276,15.539438962936401,0.9992505882352941,0.9964776470588236,0.9929870588235294,0.9649423529411765,0.9268235294117647,0.45998165011405945,0.4479256868362427,0.24586330354213715,850000,0.014321853406727314,0.07045269012451172,0.2947419583797455,0.4479256868362427,0.5982174873352051,0.9330249428749084,1.1074557304382324
resnet18,gelu,cifar10,1,11,0.44982236547470095,0.8509,18.177629470825195,0.9992294117647059,0.9963823529411765,0.9928741176470588,0.9650964705882353,0.9276976470588235,0.4594431519508362,0.44968244433403015,0.24303217232227325,850000,0.014226137660443783,0.07106435298919678,0.29835045337677,0.44968244433403015,0.5933668613433838,0.9262512922286987,1.1062339544296265
resnet18,gelu,cifar10,1,12,0.4318761442661285,0.8605,17.92959690093994,0.9992611764705882,0.9964188235294118,0.9930129411764705,0.9649564705882353,0.9274023529411765,0.45832955837249756,0.450017511844635,0.24109022319316864,850000,0.014313573949038982,0.07066687941551208,0.30071890354156494,0.450017511844635,0.5892337560653687,0.920576810836792,1.1039952039718628
resnet18,gelu,cifar10,1,13,0.39955329017639163,0.8645,16.015496492385864,0.9992576470588236,0.9964588235294117,0.9929576470588235,0.9654352941176471,0.9286447058823529,0.45756709575653076,0.45092254877090454,0.23787109553813934,850000,0.014400851912796497,0.07181728631258011,0.30493825674057007,0.45092254877090454,0.584362268447876,0.9128661751747131,1.1028356552124023
resnet18,gelu,cifar10,1,14,0.35390708317756653,0.8786,15.870435953140259,0.9993035294117647,0.9965917647058824,0.993175294117647,0.9660058823529412,0.9294364705882353,0.45685848593711853,0.45146751403808594,0.2356361299753189,850000,0.01481581013649702,0.07266419380903244,0.30698904395103455,0.45146751403808594,0.5811342000961304,0.9061064124107361,1.1019076108932495
resnet18,gelu,cifar10,1,15,0.3753963366985321,0.876,16.271053791046143,0.9992682352941177,0.9965776470588236,0.9932635294117647,0.9662717647058824,0.9299141176470588,0.4564421772956848,0.4518655836582184,0.23403377830982208,850000,0.014886950142681599,0.07311505079269409,0.3088221549987793,0.4518655836582184,0.5783726572990417,0.9027115106582642,1.0992867946624756
resnet18,gelu,cifar10,1,16,0.32142871437072756,0.8931,15.132940769195557,0.9992776470588235,0.9966035294117647,0.9932635294117647,0.9660705882352941,0.9299141176470588,0.45621830224990845,0.4536014795303345,0.2322271466255188,850000,0.014930184930562973,0.07284467667341232,0.31109222769737244,0.4536014795303345,0.5764051079750061,0.8966313004493713,1.0967085361480713
resnet18,gelu,cifar10,1,17,0.3156670527935028,0.895,16.172016382217407,0.9992647058823529,0.99656,0.9933564705882353,0.9667929411764706,0.9308541176470588,0.4551772177219391,0.45331740379333496,0.23010975122451782,850000,0.015181465074419975,0.07406499236822128,0.3127455711364746,0.45331740379333496,0.573447048664093,0.8898893594741821,1.0953561067581177
resnet18,gelu,cifar10,1,18,0.2998168414115906,0.9027,15.68662691116333,0.999284705882353,0.9965564705882353,0.9932482352941177,0.9667623529411765,0.9315023529411764,0.4557541310787201,0.45449525117874146,0.229220911860466,850000,0.015045804902911186,0.07451505959033966,0.3149773180484772,0.45449525117874146,0.5726180076599121,0.8882712125778198,1.0949747562408447
resnet18,gelu,cifar10,1,19,0.28467207374572756,0.9089,16.834129333496094,0.9992835294117647,0.996744705882353,0.9934976470588235,0.967295294117647,0.9321388235294118,0.4558553397655487,0.4550386071205139,0.22840014100074768,850000,0.015303980559110641,0.07541108876466751,0.31559306383132935,0.4550386071205139,0.5722280740737915,0.8851101994514465,1.0935254096984863
resnet18,gelu,cifar10,1,20,0.2815620312690735,0.9135,15.882417440414429,0.999355294117647,0.9968188235294118,0.9935458823529412,0.9674976470588236,0.9326023529411764,0.45553070306777954,0.45533597469329834,0.22681109607219696,850000,0.015420430339872837,0.07575507462024689,0.317371666431427,0.45533597469329834,0.5705740451812744,0.8799167275428772,1.092348337173462
resnet18,gelu,cifar10,1,21,0.24988366866111755,0.9219,15.12714147567749,0.9993505882352941,0.9967270588235294,0.993504705882353,0.9675329411764706,0.9332388235294118,0.4560515582561493,0.455737829208374,0.22652648389339447,850000,0.015533234924077988,0.07647135853767395,0.31824859976768494,0.455737829208374,0.5705077052116394,0.8801145553588867,1.0910080671310425
resnet18,gelu,cifar10,1,22,0.242619562125206,0.9244,15.304097414016724,0.9993,0.9966964705882353,0.9934576470588236,0.9677658823529411,0.9333235294117647,0.45589056611061096,0.4562585949897766,0.2259405106306076,850000,0.015509683638811111,0.0765015035867691,0.3185480535030365,0.4562585949897766,0.5702109932899475,0.8775653839111328,1.0908594131469727
resnet18,gelu,cifar10,1,23,0.2361928835630417,0.9262,16.43656015396118,0.9993529411764706,0.9968317647058823,0.9936894117647059,0.9678188235294117,0.9339364705882353,0.4562118649482727,0.45616915822029114,0.2256607860326767,850000,0.01595061458647251,0.07689593732357025,0.31945157051086426,0.45616915822029114,0.5702109336853027,0.8780536651611328,1.0915896892547607
resnet18,gelu,cifar10,1,24,0.2371540733575821,0.9263,15.358849048614502,0.9992823529411765,0.9966976470588236,0.993495294117647,0.9677423529411765,0.9331788235294117,0.45585644245147705,0.45599478483200073,0.22594307363033295,850000,0.015482328832149506,0.0764387845993042,0.3186951279640198,0.45599478483200073,0.57000732421875,0.8788373470306396,1.0913081169128418
resnet18,gelu,cifar10,2,0,1.5964859477996827,0.4306,15.919385433197021,0.9958588235294118,0.9911741176470589,0.9858776470588235,0.9457305882352941,0.8901517647058823,0.5363297462463379,0.5199848413467407,0.3340020179748535,850000,0.006064973305910826,0.04573866352438927,0.2505994439125061,0.5199848413467407,0.8021293878555298,1.0997366905212402,1.1276583671569824
resnet18,gelu,cifar10,2,1,1.2171159502983093,0.5704,15.922877550125122,0.9972258823529412,0.9924129411764706,0.9868423529411765,0.94174,0.8809282352941177,0.5329325795173645,0.515865683555603,0.3408428430557251,850000,0.007169669959694147,0.042719922959804535,0.2285120189189911,0.515865683555603,0.8144199848175049,1.1011748313903809,1.127694845199585
resnet18,gelu,cifar10,2,2,1.0319081171035767,0.6403,15.203271865844727,0.99794,0.9935329411764706,0.9882811764705882,0.9452176470588235,0.8877329411764706,0.5208329558372498,0.5012103915214539,0.3271344304084778,850000,0.008322338573634624,0.045610859990119934,0.2390456348657608,0.5012103915214539,0.7787052392959595,1.0871527194976807,1.126933217048645
resnet18,gelu,cifar10,2,3,0.9022689027786255,0.6865,15.678364038467407,0.9986094117647059,0.994404705882353,0.9892188235294118,0.9478152941176471,0.8921258823529412,0.5105299949645996,0.4909099042415619,0.31583166122436523,850000,0.009234098717570305,0.04789305105805397,0.24580331146717072,0.4909099042415619,0.7505377531051636,1.0713717937469482,1.1260528564453125
resnet18,gelu,cifar10,2,4,0.8761304937362671,0.7051,15.28476619720459,0.9987682352941176,0.99504,0.9903588235294117,0.9524458823529411,0.9021694117647059,0.49752193689346313,0.4773294925689697,0.29825589060783386,850000,0.010369856841862202,0.05257458984851837,0.25967639684677124,0.4773294925689697,0.7113567590713501,1.0427039861679077,1.1239267587661743
resnet18,gelu,cifar10,2,5,0.7032671124458313,0.7524,15.654878377914429,0.9988670588235294,0.9954188235294118,0.9913035294117647,0.9574482352941176,0.9125576470588236,0.4878298044204712,0.4691065847873688,0.2810378074645996,850000,0.011578641831874847,0.05854160338640213,0.27514591813087463,0.4691065847873688,0.6772359013557434,1.0122588872909546,1.120436668395996
resnet18,gelu,cifar10,2,6,0.6216377107620239,0.7895,15.403409719467163,0.9989823529411764,0.9958,0.9919952941176471,0.9612670588235294,0.9197470588235294,0.4820190668106079,0.4648124873638153,0.26946377754211426,850000,0.01257955189794302,0.06410004943609238,0.2858930826187134,0.4648124873638153,0.6551569104194641,0.9922839403152466,1.1173754930496216
resnet18,gelu,cifar10,2,7,0.5839013606071473,0.8025,15.621537208557129,0.9990517647058823,0.996055294117647,0.9924176470588235,0.9631435294117647,0.9238705882352941,0.47623753547668457,0.4595445394515991,0.26126548647880554,850000,0.013294708915054798,0.06727183610200882,0.29160797595977783,0.4595445394515991,0.6373984813690186,0.975607693195343,1.1147798299789429
resnet18,gelu,cifar10,2,8,0.5164086596488953,0.8214,16.313858032226562,0.999155294117647,0.9963129411764706,0.9928341176470589,0.9645870588235295,0.9272023529411765,0.4729798138141632,0.4582253694534302,0.2547474503517151,850000,0.013907909393310547,0.07014581561088562,0.297913134098053,0.4582253694534302,0.6242144703865051,0.9610111713409424,1.1125141382217407
resnet18,gelu,cifar10,2,9,0.4924634317398071,0.8289,15.123383283615112,0.9991694117647059,0.9964435294117647,0.9929988235294117,0.9653764705882353,0.9284282352941177,0.4698393642902374,0.4567161202430725,0.24947768449783325,850000,0.014443288557231426,0.07161380350589752,0.30198875069618225,0.4567161202430725,0.6140570640563965,0.9471572637557983,1.1096034049987793
resnet18,gelu,cifar10,2,10,0.46978916540145876,0.8419,15.21351146697998,0.9992447058823529,0.9964388235294117,0.9930705882352941,0.965415294117647,0.9286152941176471,0.46698999404907227,0.4562245011329651,0.24567998945713043,850000,0.01462647132575512,0.07191982865333557,0.3047952651977539,0.4562245011329651,0.6047435998916626,0.9383386969566345,1.1075328588485718
resnet18,gelu,cifar10,2,11,0.43875337834358213,0.8503,15.135737657546997,0.9992964705882353,0.9966964705882353,0.9935082352941177,0.9667176470588236,0.9305376470588236,0.4664802551269531,0.4574070870876312,0.24234747886657715,850000,0.01532269548624754,0.07392530888319016,0.30939406156539917,0.4574070870876312,0.5987122654914856,0.9317237138748169,1.1076980829238892
resnet18,gelu,cifar10,2,12,0.3979667508125305,0.8628,15.998169660568237,0.99932,0.9965623529411765,0.9932623529411765,0.966964705882353,0.9309764705882353,0.4648075997829437,0.4572676718235016,0.23992805182933807,850000,0.015123851597309113,0.07437361031770706,0.31121811270713806,0.4572676718235016,0.5938054323196411,0.9249993562698364,1.1056480407714844
resnet18,gelu,cifar10,2,13,0.409221764087677,0.8598,15.451049327850342,0.9992941176470588,0.9966141176470589,0.9933623529411765,0.9671576470588236,0.9320105882352941,0.46426305174827576,0.4578899145126343,0.23756453394889832,850000,0.015032942406833172,0.07509717345237732,0.3141089677810669,0.4578899145126343,0.5897781252861023,0.9197299480438232,1.1047462224960327
resnet18,gelu,cifar10,2,14,0.3669022327899933,0.8754,15.854620218276978,0.9993317647058824,0.9967058823529412,0.9935058823529411,0.9672035294117647,0.9319882352941177,0.4639451801776886,0.459420770406723,0.23559057712554932,850000,0.015527023933827877,0.07521627098321915,0.3168424963951111,0.459420770406723,0.5866924524307251,0.9145205616950989,1.103305459022522
resnet18,gelu,cifar10,2,15,0.3558900091171265,0.8804,15.710692405700684,0.9993070588235294,0.9968623529411764,0.9937341176470589,0.968224705882353,0.9335058823529412,0.46360498666763306,0.459884375333786,0.2336171418428421,850000,0.015939202159643173,0.07724428921937943,0.3184504806995392,0.459884375333786,0.5847862958908081,0.908719539642334,1.1018379926681519
resnet18,gelu,cifar10,2,16,0.32184611463546753,0.8911,15.079628705978394,0.9993623529411765,0.9968635294117647,0.9938258823529412,0.9682223529411764,0.9337682352941177,0.4627891480922699,0.4602697491645813,0.23162123560905457,850000,0.01608850620687008,0.07731467485427856,0.32043641805648804,0.4602697491645813,0.581537127494812,0.9027354717254639,1.0994422435760498
resnet18,gelu,cifar10,2,17,0.3151950635910034,0.8965,15.038832902908325,0.9993835294117647,0.9969376470588235,0.9938247058823529,0.96826,0.9342129411764706,0.4628285765647888,0.46115171909332275,0.230392187833786,850000,0.01605202816426754,0.07749161869287491,0.32228219509124756,0.46115171909332275,0.5798449516296387,0.8992955684661865,1.0991970300674438
resnet18,gelu,cifar10,2,18,0.29954010343551635,0.8997,16.77426052093506,0.9993505882352941,0.9968270588235294,0.9936435294117647,0.9683964705882353,0.9348011764705882,0.4623863101005554,0.4612751603126526,0.2289489209651947,850000,0.015596721321344376,0.07823891192674637,0.3234034776687622,0.4612751603126526,0.5781660676002502,0.8946505188941956,1.0968677997589111
resnet18,gelu,cifar10,2,19,0.30306467809677123,0.8978,15.11331295967102,0.9992658823529412,0.9968376470588235,0.9937294117647059,0.9684694117647059,0.93514,0.46281084418296814,0.46210402250289917,0.22817260026931763,850000,0.01600775495171547,0.07849942892789841,0.3255038559436798,0.46210402250289917,0.5780904293060303,0.8926200866699219,1.0951558351516724
resnet18,gelu,cifar10,2,20,0.27340342869758605,0.911,15.348800659179688,0.9993717647058824,0.9969529411764706,0.9940270588235294,0.9691094117647059,0.935775294117647,0.4621732234954834,0.461972713470459,0.22697827219963074,850000,0.016395971179008484,0.07969076186418533,0.32554417848587036,0.461972713470459,0.5763983726501465,0.8884472846984863,1.0944182872772217
resnet18,gelu,cifar10,2,21,0.25086782751083375,0.9201,16.619319915771484,0.9993517647058824,0.9968235294117647,0.9937235294117647,0.9688611764705882,0.9359058823529411,0.46251383423805237,0.4628768265247345,0.2261805385351181,850000,0.016043245792388916,0.07931689918041229,0.32693159580230713,0.4628768265247345,0.5763221979141235,0.8857385516166687,1.092370867729187
resnet18,gelu,cifar10,2,22,0.24444932341575623,0.9207,15.295001745223999,0.9994282352941176,0.9970270588235294,0.9938658823529412,0.9693705882352941,0.9364211764705882,0.46298912167549133,0.4631391167640686,0.22569264471530914,850000,0.016506461426615715,0.07990960031747818,0.32843101024627686,0.4631391167640686,0.5761967897415161,0.8857718706130981,1.0927863121032715
resnet18,gelu,cifar10,2,23,0.2388471019744873,0.9239,15.240649700164795,0.9993611764705882,0.9969717647058823,0.993864705882353,0.9692070588235294,0.9367223529411765,0.4626232385635376,0.46293699741363525,0.2253204584121704,850000,0.0162828229367733,0.08033475279808044,0.32808342576026917,0.46293699741363525,0.5756639242172241,0.8842548727989197,1.0918498039245605
resnet18,gelu,cifar10,2,24,0.2384148986339569,0.9236,15.11089539527893,0.9993505882352941,0.9969117647058824,0.9939047058823529,0.9696329411764706,0.9369611764705882,0.4630777835845947,0.46346771717071533,0.22517341375350952,850000,0.016312871128320694,0.08090855181217194,0.3291773796081543,0.46346771717071533,0.5757741332054138,0.8848389983177185,1.091806411743164
resnet18,silu,cifar10,0,0,1.5107493913650514,0.4418,15.823485851287842,0.9987294117647059,0.9956423529411764,0.9920223529411765,0.963415294117647,0.9190705882352941,0.5207597613334656,0.5134692192077637,0.27050042152404785,850000,0.01279455702751875,0.0676596462726593,0.3346817195415497,0.5134692192077637,0.6976861953735352,1.0148226022720337,1.094191551208496
resnet18,silu,cifar10,0,1,1.3275065048217773,0.527,15.062366724014282,0.999175294117647,0.9961952941176471,0.9925588235294117,0.9632670588235294,0.9205141176470588,0.5166265964508057,0.5108776688575745,0.27212396264076233,850000,0.013563647866249084,0.06795951724052429,0.31770285964012146,0.5108776688575745,0.7073687314987183,1.0007059574127197,1.0922322273254395
resnet18,silu,cifar10,0,2,0.9651858743667603,0.6623,15.046064376831055,0.9993058823529412,0.9967176470588235,0.993604705882353,0.9671541176470588,0.9271458823529412,0.506759762763977,0.49985748529434204,0.2643086612224579,850000,0.015482960268855095,0.07409652322530746,0.3119269907474518,0.49985748529434204,0.6906949877738953,0.976616621017456,1.0886824131011963
resnet18,silu,cifar10,0,3,0.8112091523170472,0.7199,15.230141878128052,0.9994635294117648,0.9972270588235295,0.9944941176470589,0.9724905882352941,0.9400176470588235,0.49811285734176636,0.48978281021118164,0.24829208850860596,850000,0.018155815079808235,0.08787989616394043,0.3204280138015747,0.48978281021118164,0.6645277738571167,0.9406821131706238,1.0793793201446533
resnet18,silu,cifar10,0,4,0.8269787816047669,0.7219,15.549355268478394,0.9995235294117647,0.9977917647058824,0.9956176470588235,0.9781611764705882,0.9518,0.49136728048324585,0.4831085801124573,0.22958500683307648,850000,0.023104527965188026,0.10441968590021133,0.3359593451023102,0.4831085801124573,0.6357910633087158,0.90352463722229,1.0669260025024414
resnet18,silu,cifar10,0,5,0.7752020460128785,0.7465,15.478007793426514,0.9996505882352941,0.9982435294117648,0.9964835294117647,0.9817882352941176,0.9590388235294117,0.48609381914138794,0.4792823791503906,0.214790940284729,850000,0.02788776531815529,0.12331414967775345,0.3476409912109375,0.4792823791503906,0.6144422292709351,0.8702202439308167,1.052064299583435
resnet18,silu,cifar10,0,6,0.5695700490951539,0.8027,15.35897445678711,0.9997141176470589,0.9984352941176471,0.9968011764705882,0.9835894117647059,0.9630294117647059,0.4821452796459198,0.4763742983341217,0.2042824774980545,850000,0.030811984091997147,0.13650818169116974,0.3556000590324402,0.4763742983341217,0.5983633995056152,0.8474641442298889,1.0409109592437744
resnet18,silu,cifar10,0,7,0.6169066946029663,0.7885,15.561662673950195,0.9996964705882353,0.9984305882352941,0.9969105882352941,0.9845305882352942,0.9649988235294118,0.48028844594955444,0.4765777289867401,0.1962636411190033,850000,0.03244420513510704,0.14391431212425232,0.3638819754123688,0.4765777289867401,0.5880253314971924,0.8280744552612305,1.0301518440246582
resnet18,silu,cifar10,0,8,0.5549196698665619,0.8119,15.407059907913208,0.9996847058823529,0.9984223529411764,0.9969388235294118,0.9848635294117647,0.9663494117647059,0.47890082001686096,0.47648194432258606,0.19037345051765442,850000,0.033267728984355927,0.15009789168834686,0.37019696831703186,0.47648194432258606,0.5795563459396362,0.815057098865509,1.023843765258789
resnet18,silu,cifar10,0,9,0.5450287311077118,0.8156,15.586649417877197,0.9997070588235294,0.9985647058823529,0.9970894117647059,0.9852729411764706,0.9665505882352942,0.47731703519821167,0.4763428866863251,0.186692014336586,850000,0.034274209290742874,0.1513657569885254,0.3742755353450775,0.4763428866863251,0.5726334452629089,0.8061330914497375,1.0206822156906128
resnet18,silu,cifar10,0,10,0.5205449483394623,0.8257,15.21179461479187,0.999724705882353,0.9985070588235294,0.9970635294117647,0.9850070588235295,0.9664188235294118,0.4764426350593567,0.47691792249679565,0.18330007791519165,850000,0.03367117419838905,0.15255264937877655,0.3781052827835083,0.47691792249679565,0.5685617327690125,0.795799970626831,1.0113277435302734
resnet18,silu,cifar10,0,11,0.4496726010322571,0.8461,15.171991348266602,0.9997011764705882,0.9985870588235294,0.997175294117647,0.985324705882353,0.9666882352941176,0.47560033202171326,0.47782063484191895,0.17978642880916595,850000,0.0347772091627121,0.15435150265693665,0.38242456316947937,0.47782063484191895,0.5634554028511047,0.7872487306594849,1.0058248043060303
resnet18,silu,cifar10,0,12,0.4431901665210724,0.8485,15.729466438293457,0.9996988235294118,0.9985552941176471,0.9971411764705882,0.9852929411764706,0.9667341176470589,0.4753357470035553,0.4782777428627014,0.17822842299938202,850000,0.034436412155628204,0.15507100522518158,0.38469481468200684,0.4782777428627014,0.5609420537948608,0.7821497321128845,1.004784107208252
resnet18,silu,cifar10,0,13,0.433602854347229,0.8517,15.484225749969482,0.99972,0.9985694117647059,0.9971047058823529,0.9853729411764706,0.9672658823529412,0.47553229331970215,0.47919613122940063,0.17662037909030914,850000,0.03435290604829788,0.15709486603736877,0.38746392726898193,0.47919613122940063,0.5594491362571716,0.7790908813476562,1.0000803470611572
resnet18,silu,cifar10,0,14,0.4233121935367584,0.8561,15.6168851852417,0.9997364705882353,0.9985282352941176,0.9970976470588235,0.9853458823529412,0.9674082352941177,0.47527337074279785,0.48001155257225037,0.17461620271205902,850000,0.03479679673910141,0.15833091735839844,0.39015913009643555,0.48001155257225037,0.5565846562385559,0.7741687297821045,0.9961743950843811
resnet18,silu,cifar10,0,15,0.39627399311065675,0.8678,15.325502872467041,0.9996847058823529,0.9985211764705882,0.9971529411764706,0.9855105882352941,0.9673623529411765,0.47476381063461304,0.48026347160339355,0.17353257536888123,850000,0.03452591225504875,0.1569461226463318,0.3911239504814148,0.48026347160339355,0.5550592541694641,0.7703149914741516,0.9913043975830078
resnet18,silu,cifar10,0,16,0.38917569994926454,0.8669,15.345612049102783,0.9997058823529412,0.9985376470588235,0.9971376470588236,0.9856564705882352,0.9677494117647059,0.47482502460479736,0.4808584451675415,0.17221249639987946,850000,0.03520206734538078,0.15982607007026672,0.3930494785308838,0.4808584451675415,0.5538830757141113,0.7664325833320618,0.9901103973388672
resnet18,silu,cifar10,0,17,0.33886511592864993,0.8806,15.24748158454895,0.9997141176470589,0.9985670588235294,0.9971588235294118,0.9856070588235294,0.9681823529411765,0.4748629927635193,0.48156821727752686,0.17049109935760498,850000,0.034873541444540024,0.16201898455619812,0.39526674151420593,0.48156821727752686,0.5524500012397766,0.7623032331466675,0.9836609363555908
resnet18,silu,cifar10,0,18,0.3291212664604187,0.889,15.133991241455078,0.9997505882352942,0.9986,0.99726,0.9858435294117647,0.9685882352941176,0.47474250197410583,0.4817964732646942,0.1694352626800537,850000,0.03598969057202339,0.16352707147598267,0.39607828855514526,0.4817964732646942,0.5515198707580566,0.7593238949775696,0.9816054701805115
resnet18,silu,cifar10,0,19,0.2977061034679413,0.9015,15.290127038955688,0.9997470588235294,0.9986658823529412,0.9972223529411764,0.9860282352941176,0.9689494117647058,0.47448691725730896,0.48189401626586914,0.16853933036327362,850000,0.0360138937830925,0.1639861762523651,0.3967037796974182,0.48189401626586914,0.5508221387863159,0.7564529180526733,0.9781709909439087
resnet18,silu,cifar10,0,20,0.27078249058723447,0.9074,15.167306423187256,0.9997035294117647,0.9986352941176471,0.9972929411764706,0.9863611764705882,0.969615294117647,0.4749416410923004,0.4823460578918457,0.16722898185253143,850000,0.037036750465631485,0.16642898321151733,0.39851897954940796,0.4823460578918457,0.5502988696098328,0.7540783882141113,0.9733237028121948
resnet18,silu,cifar10,0,21,0.27727318313121796,0.9069,15.180419683456421,0.9997141176470589,0.9986882352941177,0.9973423529411765,0.9861882352941177,0.9695458823529411,0.47493499517440796,0.482668399810791,0.16723382472991943,850000,0.03652658686041832,0.166934072971344,0.39879631996154785,0.482668399810791,0.5503425002098083,0.7533095479011536,0.9743937849998474
