arch,seed,layer_idx,n_layers,layer_name,active_frac,gate_mean,grad_norm,grad_sparsity,grad_entropy,effective_rank,stable_rank
vgg11,13,0,10,features.1,0.9355640411376953,0.9355640411376953,0.08613228052854538,0.7638516426086426,,7.6128153800964355,2.4692962169647217
vgg11,13,1,10,features.4,0.6909294128417969,0.6909294128417969,0.10442323982715607,0.7621374130249023,,6.065428733825684,1.2708269357681274
vgg11,13,2,10,features.7,0.5150985717773438,0.5150985717773438,0.14780546724796295,0.054195404052734375,12.85318374633789,4.6551513671875,1.0877019166946411
vgg11,13,3,10,features.9,0.6865005493164062,0.6865005493164062,0.12975111603736877,0.7619514465332031,,4.830121040344238,1.1010322570800781
vgg11,13,4,10,features.12,0.4979743957519531,0.4979743957519531,0.1928134560585022,0.048931121826171875,12.169269561767578,3.7199156284332275,1.0400441884994507
vgg11,13,5,10,features.14,0.6837005615234375,0.6837005615234375,0.17699232697486877,0.7607345581054688,,3.838531017303467,1.0445445775985718
vgg11,13,6,10,features.17,0.5078582763671875,0.5078582763671875,0.20188568532466888,0.04730224609375,10.792651176452637,3.1165902614593506,1.021763563156128
vgg11,13,7,10,features.19,0.71124267578125,0.71124267578125,0.19731125235557556,0.758056640625,,3.154921054840088,1.0227956771850586
vgg11,13,8,10,classifier.1,0.49526888132095337,0.49526888132095337,0.19326895475387573,0.5164794921875,,2.554419755935669,1.0108141899108887
vgg11,13,9,10,classifier.4,0.5090832114219666,0.5090832114219666,0.3011387884616852,0.514892578125,,6.7546820640563965,1.494247555732727
vgg11,14,0,10,features.1,0.9362831115722656,0.9362831115722656,0.08749929815530777,0.763176441192627,,7.6003546714782715,2.454585075378418
vgg11,14,1,10,features.4,0.725494384765625,0.725494384765625,0.1042185053229332,0.7631063461303711,,6.212329387664795,1.3037422895431519
vgg11,14,2,10,features.7,0.5146541595458984,0.5146541595458984,0.14729750156402588,0.053768157958984375,12.853103637695312,4.7386322021484375,1.094119906425476
vgg11,14,3,10,features.9,0.6805419921875,0.6805419921875,0.1299058496952057,0.7643318176269531,,4.313269138336182,1.0669718980789185
vgg11,14,4,10,features.12,0.5179061889648438,0.5179061889648438,0.18918730318546295,0.0509033203125,12.170110702514648,3.4267187118530273,1.0300370454788208
vgg11,14,5,10,features.14,0.62432861328125,0.62432861328125,0.1819792240858078,0.7613372802734375,,3.2180845737457275,1.024300217628479
vgg11,14,6,10,features.17,0.502685546875,0.502685546875,0.20942279696464539,0.0437164306640625,10.791645050048828,2.7565672397613525,1.014184832572937
vgg11,14,7,10,features.19,0.7222900390625,0.7222900390625,0.20222367346286774,0.7586669921875,,2.708889961242676,1.0134069919586182
vgg11,14,8,10,classifier.1,0.5041492581367493,0.5041492581367493,0.196083202958107,0.51556396484375,,2.220792531967163,1.0063046216964722
vgg11,14,9,10,classifier.4,0.49834540486335754,0.49834540486335754,0.302929550409317,0.518707275390625,,6.8840651512146,1.5614832639694214
vgg11,15,0,10,features.1,0.9372749328613281,0.9372749328613281,0.08924216777086258,0.7660927772521973,,7.625763893127441,2.5116055011749268
vgg11,15,1,10,features.4,0.7536354064941406,0.7536354064941406,0.10288525372743607,0.7637243270874023,,6.038788318634033,1.2664330005645752
vgg11,15,2,10,features.7,0.4776611328125,0.4776611328125,0.15163972973823547,0.05217933654785156,12.852388381958008,4.81052303314209,1.0997575521469116
vgg11,15,3,10,features.9,0.68359375,0.68359375,0.1335972100496292,0.7616310119628906,,5.136448860168457,1.1290192604064941
vgg11,15,4,10,features.12,0.506622314453125,0.506622314453125,0.19657312333583832,0.046474456787109375,12.16822338104248,3.832780599594116,1.044004201889038
vgg11,15,5,10,features.14,0.668975830078125,0.668975830078125,0.18159383535385132,0.76019287109375,,3.691303014755249,1.0388985872268677
vgg11,15,6,10,features.17,0.4974822998046875,0.4974822998046875,0.21027274429798126,0.0401763916015625,10.792993545532227,3.052788019180298,1.0202887058258057
vgg11,15,7,10,features.19,0.73223876953125,0.73223876953125,0.20081059634685516,0.7576904296875,,3.2165095806121826,1.024193286895752
vgg11,15,8,10,classifier.1,0.5001817345619202,0.5001817345619202,0.1925363838672638,0.5115966796875,,2.4233291149139404,1.0089203119277954
vgg11,15,9,10,classifier.4,0.5,0.5,0.30124086141586304,0.511962890625,,6.752519607543945,1.497635006904602
vgg11,16,0,10,features.1,0.9372634887695312,0.9372634887695312,0.07790487259626389,0.7642126083374023,,7.61298942565918,2.4653286933898926
vgg11,16,1,10,features.4,0.73297119140625,0.73297119140625,0.09210246056318283,0.7622795104980469,,6.03245735168457,1.2620006799697876
vgg11,16,2,10,features.7,0.4695262908935547,0.4695262908935547,0.1370093822479248,0.05053520202636719,12.856069564819336,4.642712593078613,1.087056279182434
vgg11,16,3,10,features.9,0.6315841674804688,0.6315841674804688,0.1256585270166397,0.7636966705322266,,4.890048980712891,1.1064057350158691
vgg11,16,4,10,features.12,0.5113143920898438,0.5113143920898438,0.18504682183265686,0.04571533203125,12.171570777893066,3.4644625186920166,1.0311944484710693
vgg11,16,5,10,features.14,0.6388397216796875,0.6388397216796875,0.17581789195537567,0.7612152099609375,,3.415825128555298,1.0300097465515137
vgg11,16,6,10,features.17,0.4971923828125,0.4971923828125,0.20120631158351898,0.0426788330078125,10.790945053100586,2.712608814239502,1.0134752988815308
vgg11,16,7,10,features.19,0.69500732421875,0.69500732421875,0.19573764503002167,0.7589874267578125,,2.768916368484497,1.0144580602645874
vgg11,16,8,10,classifier.1,0.4876471757888794,0.4876471757888794,0.19232383370399475,0.514373779296875,,2.4997756481170654,1.0099616050720215
vgg11,16,9,10,classifier.4,0.4954099953174591,0.4954099953174591,0.3015734553337097,0.5235595703125,,6.765655517578125,1.498434066772461
vgg11,17,0,10,features.1,0.9343242645263672,0.9343242645263672,0.08157894015312195,0.7634758949279785,,7.629628658294678,2.5496277809143066
vgg11,17,1,10,features.4,0.7177162170410156,0.7177162170410156,0.09773039817810059,0.7615251541137695,,6.289290428161621,1.324510931968689
vgg11,17,2,10,features.7,0.5179061889648438,0.5179061889648438,0.13747023046016693,0.04819679260253906,12.855634689331055,4.69916296005249,1.0913313627243042
vgg11,17,3,10,features.9,0.6319580078125,0.6319580078125,0.12675414979457855,0.7616539001464844,,4.594153881072998,1.083938717842102
vgg11,17,4,10,features.12,0.49069976806640625,0.49069976806640625,0.19129258394241333,0.054050445556640625,12.169401168823242,3.8525829315185547,1.0448437929153442
vgg11,17,5,10,features.14,0.655059814453125,0.655059814453125,0.1788858324289322,0.7604293823242188,,3.5167908668518066,1.0331339836120605
vgg11,17,6,10,features.17,0.477203369140625,0.477203369140625,0.2095552235841751,0.04241943359375,10.792461395263672,2.7785186767578125,1.0146293640136719
vgg11,17,7,10,features.19,0.719970703125,0.719970703125,0.1996307075023651,0.7579345703125,,2.7954483032226562,1.0150398015975952
vgg11,17,8,10,classifier.1,0.49556875228881836,0.49556875228881836,0.1946762353181839,0.519287109375,,2.449537992477417,1.0092730522155762
vgg11,17,9,10,classifier.4,0.4978403151035309,0.4978403151035309,0.30396950244903564,0.521697998046875,,6.8222503662109375,1.5335605144500732
vgg11,18,0,10,features.1,0.9372501373291016,0.9372501373291016,0.08746372163295746,0.7635102272033691,,7.621396541595459,2.4866104125976562
vgg11,18,1,10,features.4,0.7587966918945312,0.7587966918945312,0.10163944959640503,0.7625675201416016,,6.078012466430664,1.271088719367981
vgg11,18,2,10,features.7,0.5207347869873047,0.5207347869873047,0.1427973210811615,0.05288124084472656,12.85350227355957,4.869482040405273,1.1037064790725708
vgg11,18,3,10,features.9,0.6218032836914062,0.6218032836914062,0.1323057860136032,0.7631664276123047,,4.742206573486328,1.0945451259613037
vgg11,18,4,10,features.12,0.4777717590332031,0.4777717590332031,0.2003936916589737,0.04825592041015625,12.168411254882812,3.280374526977539,1.0258193016052246
vgg11,18,5,10,features.14,0.6455230712890625,0.6455230712890625,0.18831485509872437,0.7603263854980469,,3.5439701080322266,1.0338271856307983
vgg11,18,6,10,features.17,0.513885498046875,0.513885498046875,0.21225224435329437,0.04559326171875,10.792168617248535,2.7902109622955322,1.0148193836212158
vgg11,18,7,10,features.19,0.73406982421875,0.73406982421875,0.20313194394111633,0.7575836181640625,,2.7802743911743164,1.0147180557250977
vgg11,18,8,10,classifier.1,0.5067459940910339,0.5067459940910339,0.1941813826560974,0.5159912109375,,2.4518415927886963,1.0093022584915161
vgg11,18,9,10,classifier.4,0.510918915271759,0.510918915271759,0.30606892704963684,0.518707275390625,,6.717244625091553,1.4804006814956665
vgg11,19,0,10,features.1,0.9373416900634766,0.9373416900634766,0.08394360542297363,0.7639575004577637,,7.589104652404785,2.411121368408203
vgg11,19,1,10,features.4,0.6450119018554688,0.6450119018554688,0.10496452450752258,0.7641448974609375,,5.903510093688965,1.2363711595535278
vgg11,19,2,10,features.7,0.5025253295898438,0.5025253295898438,0.1500382125377655,0.050373077392578125,12.85196590423584,4.617416858673096,1.0853652954101562
vgg11,19,3,10,features.9,0.6590423583984375,0.6590423583984375,0.1335495114326477,0.7622795104980469,,4.506787300109863,1.0779513120651245
vgg11,19,4,10,features.12,0.5139350891113281,0.5139350891113281,0.19527406990528107,0.047489166259765625,12.168950080871582,3.479310989379883,1.0317186117172241
vgg11,19,5,10,features.14,0.6419525146484375,0.6419525146484375,0.18372024595737457,0.7615890502929688,,3.5060086250305176,1.0325664281845093
vgg11,19,6,10,features.17,0.51361083984375,0.51361083984375,0.20762811601161957,0.0449981689453125,10.791681289672852,2.7242987155914307,1.013620376586914
vgg11,19,7,10,features.19,0.6961669921875,0.6961669921875,0.2026185691356659,0.758758544921875,,2.7058827877044678,1.013338327407837
vgg11,19,8,10,classifier.1,0.501285970211029,0.501285970211029,0.19375497102737427,0.516326904296875,,2.3297135829925537,1.0076696872711182
vgg11,19,9,10,classifier.4,0.5001230239868164,0.5001230239868164,0.30507585406303406,0.520904541015625,,6.796807765960693,1.5185997486114502
vit_b_16,0,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.889706134796143,4.0293145179748535
vit_b_16,0,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.868706226348877,3.761270761489868
vit_b_16,0,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.855867862701416,3.724318504333496
vit_b_16,0,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.867423057556152,3.8139309883117676
vit_b_16,0,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.838778495788574,3.467953681945801
vit_b_16,0,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.834200859069824,3.5316898822784424
vit_b_16,0,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.79713773727417,3.247164249420166
vit_b_16,0,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.77650260925293,3.0833377838134766
vit_b_16,0,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.786888599395752,3.199728012084961
vit_b_16,0,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.716022491455078,2.8357884883880615
vit_b_16,0,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.702206611633301,2.766470193862915
vit_b_16,0,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.798225402832031,3.212745189666748
vit_b_16,1,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.909474849700928,4.263525009155273
vit_b_16,1,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.864356517791748,3.7052249908447266
vit_b_16,1,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.846292972564697,3.6091036796569824
vit_b_16,1,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.8358612060546875,3.4880974292755127
vit_b_16,1,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.833638668060303,3.497854709625244
vit_b_16,1,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.783139228820801,3.165031909942627
vit_b_16,1,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.79518985748291,3.302116632461548
vit_b_16,1,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.766150951385498,3.0382845401763916
vit_b_16,1,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.69881010055542,2.742246389389038
vit_b_16,1,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.723996162414551,2.8795864582061768
vit_b_16,1,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.680878639221191,2.692061424255371
vit_b_16,1,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.665961265563965,2.6201119422912598
vit_b_16,2,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.912062168121338,4.279109954833984
vit_b_16,2,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.890289783477783,3.947129726409912
vit_b_16,2,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.863160610198975,3.7847118377685547
vit_b_16,2,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.8256940841674805,3.4318530559539795
vit_b_16,2,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.792719841003418,3.211611270904541
vit_b_16,2,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.829916954040527,3.4454333782196045
vit_b_16,2,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.763932704925537,3.050595760345459
vit_b_16,2,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.757997035980225,3.0404841899871826
vit_b_16,2,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.756828308105469,3.0281054973602295
vit_b_16,2,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.76710844039917,3.046382188796997
vit_b_16,2,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.7181291580200195,2.841520071029663
vit_b_16,2,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.747439384460449,2.9624335765838623
vit_b_16,3,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.900233745574951,4.064159393310547
vit_b_16,3,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.871819496154785,3.819091558456421
vit_b_16,3,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.844581604003906,3.557142734527588
vit_b_16,3,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.837636947631836,3.5974645614624023
vit_b_16,3,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.8326334953308105,3.4133410453796387
vit_b_16,3,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.810526371002197,3.3670756816864014
vit_b_16,3,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.787450790405273,3.2237560749053955
vit_b_16,3,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.775227069854736,3.147108316421509
vit_b_16,3,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.745215892791748,2.9787092208862305
vit_b_16,3,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.719542503356934,2.8682873249053955
vit_b_16,3,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.700467109680176,2.753288984298706
vit_b_16,3,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.695308208465576,2.746925115585327
vit_b_16,4,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.899904727935791,4.051638603210449
vit_b_16,4,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.860071182250977,3.651622772216797
vit_b_16,4,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.877624034881592,3.818269729614258
vit_b_16,4,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.88734769821167,3.929898262023926
vit_b_16,4,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.838961124420166,3.5558650493621826
vit_b_16,4,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.819186687469482,3.3914451599121094
vit_b_16,4,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.790661811828613,3.2134974002838135
vit_b_16,4,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.775516510009766,3.103604555130005
vit_b_16,4,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.743749618530273,2.9116523265838623
vit_b_16,4,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.721832275390625,2.897914171218872
vit_b_16,4,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.755505561828613,2.9810585975646973
vit_b_16,4,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.701221942901611,2.7631633281707764
vit_b_16,5,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.8740644454956055,3.8625926971435547
vit_b_16,5,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.869563102722168,3.8951761722564697
vit_b_16,5,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.859211444854736,3.67795991897583
vit_b_16,5,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.84797477722168,3.6374409198760986
vit_b_16,5,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.803665637969971,3.322577953338623
vit_b_16,5,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.799225807189941,3.2388503551483154
vit_b_16,5,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.777413368225098,3.118849515914917
vit_b_16,5,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.754903316497803,2.9977450370788574
vit_b_16,5,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.729336261749268,2.8575634956359863
vit_b_16,5,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.770073413848877,3.080756664276123
vit_b_16,5,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.711268424987793,2.8056159019470215
vit_b_16,5,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.688997745513916,2.7058486938476562
vit_b_16,6,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.906808853149414,4.248212814331055
vit_b_16,6,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.876853942871094,3.8511321544647217
vit_b_16,6,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.822005748748779,3.4465713500976562
vit_b_16,6,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.796926021575928,3.305691719055176
vit_b_16,6,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.841563701629639,3.559263229370117
vit_b_16,6,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.8130927085876465,3.3766591548919678
vit_b_16,6,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.790126800537109,3.1530532836914062
vit_b_16,6,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.734210014343262,2.9460816383361816
vit_b_16,6,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.728982448577881,2.887421131134033
vit_b_16,6,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.718438625335693,2.837350606918335
vit_b_16,6,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.70858097076416,2.780707836151123
vit_b_16,6,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.6860504150390625,2.713179111480713
vit_b_16,7,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.893107891082764,4.1135053634643555
vit_b_16,7,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.889525413513184,4.004067897796631
vit_b_16,7,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.8563714027404785,3.6639180183410645
vit_b_16,7,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.8402509689331055,3.5302646160125732
vit_b_16,7,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.839462757110596,3.5293703079223633
vit_b_16,7,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.838544845581055,3.5424177646636963
vit_b_16,7,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.815518856048584,3.3244593143463135
vit_b_16,7,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.741581916809082,3.00301456451416
vit_b_16,7,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.765610218048096,3.045257568359375
vit_b_16,7,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.759756088256836,3.0322866439819336
vit_b_16,7,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.742381572723389,2.975818395614624
vit_b_16,7,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.700245380401611,2.7551751136779785
vit_b_16,8,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.861102104187012,3.839708089828491
vit_b_16,8,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.854069709777832,3.7178406715393066
vit_b_16,8,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.891143798828125,4.0274338722229
vit_b_16,8,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.869439601898193,3.850376844406128
vit_b_16,8,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.794297695159912,3.3277499675750732
vit_b_16,8,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.7820353507995605,3.1523585319519043
vit_b_16,8,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.802515506744385,3.3179214000701904
vit_b_16,8,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.7819366455078125,3.159914016723633
vit_b_16,8,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.753732681274414,2.979196071624756
vit_b_16,8,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.776656150817871,3.08898663520813
vit_b_16,8,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.716283798217773,2.820392370223999
vit_b_16,8,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.732145309448242,2.871016025543213
vit_b_16,9,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.892739295959473,4.056387424468994
vit_b_16,9,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.88020133972168,4.011044502258301
vit_b_16,9,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.861387252807617,3.6956846714019775
vit_b_16,9,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.840510845184326,3.5434412956237793
vit_b_16,9,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.852562427520752,3.618295907974243
vit_b_16,9,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.835336685180664,3.450126886367798
vit_b_16,9,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.800704002380371,3.308307647705078
vit_b_16,9,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.797550201416016,3.2062227725982666
vit_b_16,9,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.763618469238281,3.0602147579193115
vit_b_16,9,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.770531177520752,3.0597903728485107
vit_b_16,9,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.673915863037109,2.692366123199463
vit_b_16,9,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.737626075744629,2.8982884883880615
vit_b_16,10,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.886294841766357,4.008092880249023
vit_b_16,10,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.881056308746338,3.8846592903137207
vit_b_16,10,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.865453243255615,3.7363104820251465
vit_b_16,10,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.868833541870117,3.735288143157959
vit_b_16,10,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.815619468688965,3.3494186401367188
vit_b_16,10,5,12,encoder.layers.encoder_layer_5.mlp.1,,,0.0,1.0,0.0,7.811428070068359,3.3799562454223633
vit_b_16,10,6,12,encoder.layers.encoder_layer_6.mlp.1,,,0.0,1.0,0.0,7.754581451416016,3.039660692214966
vit_b_16,10,7,12,encoder.layers.encoder_layer_7.mlp.1,,,0.0,1.0,0.0,7.760625839233398,3.010458469390869
vit_b_16,10,8,12,encoder.layers.encoder_layer_8.mlp.1,,,0.0,1.0,0.0,7.722704887390137,2.839334726333618
vit_b_16,10,9,12,encoder.layers.encoder_layer_9.mlp.1,,,0.0,1.0,0.0,7.739590644836426,2.948530435562134
vit_b_16,10,10,12,encoder.layers.encoder_layer_10.mlp.1,,,0.0,1.0,0.0,7.682216167449951,2.695446014404297
vit_b_16,10,11,12,encoder.layers.encoder_layer_11.mlp.1,,,0.0,1.0,0.0,7.705991744995117,2.787351608276367
vit_b_16,11,0,12,encoder.layers.encoder_layer_0.mlp.1,,,0.0,1.0,0.0,7.890395164489746,4.14518928527832
vit_b_16,11,1,12,encoder.layers.encoder_layer_1.mlp.1,,,0.0,1.0,0.0,7.86355447769165,3.7709028720855713
vit_b_16,11,2,12,encoder.layers.encoder_layer_2.mlp.1,,,0.0,1.0,0.0,7.859674453735352,3.6780192852020264
vit_b_16,11,3,12,encoder.layers.encoder_layer_3.mlp.1,,,0.0,1.0,0.0,7.829864978790283,3.4333760738372803
vit_b_16,11,4,12,encoder.layers.encoder_layer_4.mlp.1,,,0.0,1.0,0.0,7.821028709411621,3.421994924545288
